number,quote
418,"Oh, yes! She had them on—on Thursday. I remember now."
419,"Thursday, was the day of the murder. Mrs. Protheroe came to the study in the garden that day, but if you remember, in her evidence, she only came as far as the study window, not inside the room."
420,Where did you find this?
421,"Then it looks, doesn’t it, as though she hadn’t spoken the truth?"
422,You mean
423,” said Miss Marple “I’d know it anywhere.”
424,""" she exclaimed. ""Colonel Protheroe’s trencher salts, and the Charles II tazza. Did you ever hear of such a thing!"""
425,"or even if it was arranged, it couldn’t be carried through without secrecy. I mean—if the robbery were reported and a hue and cry were raised, well, the things couldn’t be marketed at all.”"
426,"wouldn’t it? And if so, of course, as you say, once the substitution had been accomplished there wouldn’t have been any reason for murdering Colonel Protheroe—quite the reverse.”"
427,quote
428,“Then there was a motive.”
429,“So that rules him out.”
430,“Yes.”
431,"“That’s very definite. Colonel Protheroe had made arrangements for a man to come down from London on Monday—tomorrow—to make a full valuation. Owing to the Colonel’s death, the matter has been put off.”"
432,"“Then there was a motive,”"
433,“So that rules him out.”
434,quote
435,“I think you ought to know what is Going On. Your lady has been seen coming out of Mr. Redding’s cottage in a surreptitious manner. You know wot i mean. The two are Carrying On together. i think you ought to know.”
436,”
437,“Why didn’t you tell me?”
438,"“Oh! Because! I don’t know exactly except that—well, you’re foolish in some ways. Just because you’re so much older than I am, you think that I—well, that I’m likely to like other people. I thought you’d be tiresome, perhaps, about me and Lawrence being friends.”"
439,"“You’re very clever at concealing things,”"
440,"“Yes, I’ve always been able to hide things. In a way, I like doing it.”"
441,"“But it’s quite true what I said. I didn’t know about Anne, and I wondered why Lawrence was so different, not—well, really not noticing me. I’m not used to it.”"
442,“There was a pause.”
443,"“You do understand, Len?”"
444,"“Yes,”"
445,“But did I”
446,quote
447,"""I'm never one to beat about the bush,"""
448,"""You know how things go the rounds in a village like this."""
449,"""Nobody dislikes gossip more than I do. But there it is. I thought it my duty to tell the police inspector that I'd called on Mrs. Lestrange the afternoon of the murder and that she was out. I don't expect to be thanked for doing my duty, I just do it. Ingratitude is what you meet with first and last in this life. Why, only yesterday that impudent Mrs. Baker—"""
450,"""Yes, yes,"""
451,"""The lower classes don't know who are their best friends,"""
452,"""I always say a word in season when I'm visiting. Not that I'm ever thanked for it."""
453,"""Exactly—and by the way, he didn't thank me. Said he'd ask for information when he wanted it—not those words exactly, but that was the spirit. There's a different class of men in the police force nowadays."""
454,"""Very probably,"""
455,"""I decided that this time I wouldn't go near any wretched inspector. After all, a clergyman is a gentleman—at least some are,"""
456,"""If I can help you in any way,"""
457,"""It's a matter of duty,"""
458,"""I don't want to have to say these things. No one likes it less. But duty is duty."""
459,"""I've been given to understand,"""
460,"""that Mrs. Lestrange gives out that she was at home all the time—that she didn't answer the door because—well, she didn't choose. Such airs and graces. I only called as a matter of duty, and to be treated like that!"""
461,"""Ill? Fiddlesticks. You're too unworldly, Mr. Clement. There's nothing the matter with that woman. Too ill to attend the inquest indeed! Medical certificate from Dr. Haydock! She can wind him round her little finger, everyone knows that. Well, where was I?"""
462,"""Oh, about calling on her that afternoon. Well, it's fiddlesticks to say she was in the house. She wasn't. I know."""
463,"""How"
464,"—I should so much like to have a little chat with you about one or two things that have occurred to me. I feel we should all try and help in elucidating this sad mystery. I will come over about half past nine if I may, and tap on your study window. Perhaps dear Griselda would be so very kind as to run over here and cheer up my nephew. And Mr. Dennis too, of course, if he cares to come. If I do not hear, I will expect them and will come over myself at the time I have stated."
465,
466,"I won’t have a footstool."""
467,""" she began at last, “living alone, as I do, in a rather out-of-the-way part of the world, one has to have a hobby. There is, of course, woolwork, and Guides, and Welfare, and sketching, but my hobby is—and always has been—Human Nature. So varied—and so very fascinating. And, of course, in a small village, with nothing to distract one, one has such ample opportunity for becoming what I might call proficient in one’s study. One begins to class people, quite definitely, just as though they were birds or flowers, group so-and-so, genus this, species that. Sometimes, of course, one makes mistakes, but less and less as time goes on. And then, too, one tests oneself. One takes a little problem—for instance, the gill of picked shrimps that amused dear Griselda so much—a quite unimportant mystery but absolutely incomprehensible unless one solves it right. And then there was that matter of the changed cough drops, and the butcher’s wife’s umbrella—the last absolutely meaningless unless on the assumption that the greengrocer was not behaving at all nicely with the chemist’s wife—which, of course, turned out to be the case. It is so fascinating, you know, to apply one’s judgment and find that one is right.”"
468,
469,"""quote"""
470,"""I’m afraid not. I do remember reading a story once, though, in which a man was poisoned by picric acid and lanoline being rubbed on him as an ointment."""
471,"""Very clear,” said Miss Marple, nodding her head in approval. “Very clear indeed. Gentlemen always make such excellent memoranda.”"
472,"""Oh, yes—you have put it all beautifully.”"
473,"""Quite that, I should think,” said Miss Marple absently. “I expect every one of us suspects someone different. In fact, one can see they do.”"
474,"""The point is,” she said, “that one must provide an explanation for everything. Each thing has got to be explained away satisfactorily. If you have a theory that fits every fact—well, then, it must be the right one. But that’s extremely difficult. If it wasn’t for that note—”"
475,"""“Surely,” I said, “that is explained now. It was written at six thirty five and another hand—the murderer’s—put the misleading 6:20 at the top. I think that is clearly established.”"
476,"""But even then,” said Miss Marple, “it’s all wrong.”"
477,"""Listen.” Miss Marple leant forward eagerly. “Mrs. Protheroe passed my garden, as I told you, and she went as far as the study window and she looked in and she didn’t see Colonel Protheroe.”"
478,"""And that’s what’s all wrong. That was at twenty past six. We agreed that he wouldn’t sit down to say he couldn’t wait any longer until after half past six—so, why was he sitting at the writing table then?”"
479,"""Let us, dear Mr. Clement, just go over it again. Mrs. Protheroe comes to the window and she thinks the room is empty—she must have thought so, because otherwise she would never have gone down to the studio to meet Mr. Redding. It wouldn’t have been safe. The room must have been absolutely silent if she thought it was empty. And that leaves us three alternatives, doesn’t it?”"
480,"""You mean—”"
481,"""Well, the first alternative would be that Colonel Protheroe was dead already—but I"
482,quote
483,"I would rather not—just at present. You see, there is still a possibility that I may be mistaken. But I do not think so."
484,"Oh! Of course that wasn’t the real note. I never thought it was. Goodnight, Mr. Clement."
485,"Confound the woman, she couldn’t know more about it if she had committed the murder herself."
486,quote
487,"“Is that you, Melchett?”"
488,"“Yes, where are you? I’ve traced that call. The number is—”"
489,"“Oh, good! Is that where you are speaking from?”"
490,“Yes.”
491,“What about that confession?”
492,“I’ve got the confession all right.”
493,“You mean you’ve got the murderer?”
494,"“I—don’t know,”"
495,“You’d better come round.”
496,"“What’s this, Clement? What does it all mean?”"
497,"“My dear Clement,—It is a peculiarly unpleasant thing that I have to say. After all, I think I prefer writing it. We can discuss it at a later date. It concerns the recent peculations. I am sorry to say that I have satisfied myself beyond any possible doubt as to the identity of the culprit. Painful as it is for me to have to accuse an ordained priest of the church, my duty is only too painfully clear. An example must be made and—”"
498,“So that’s the solution! The one man we never even considered. And remorse drove him to confess!”
499,“He’s not asleep! He’s drugged! What’s the meaning of this?”
500,“Has he—”
501,"“Wrong number, wrong number—always wrong numbers! And a man’s life hanging on it. HALLO—you gave me the wrong number … Yes—don’t waste time—give me three nine—nine, not five.”"
502,"“Hallo—is that you, Haydock? Melchett speaking. Come to 19 High Street at once, will you? Hawes has taken some kind of overdose. At once, man, it’s vital.”"
503,“Where did you find this letter?”
504,“Extraordinary business—that old maid was right about its being the wrong note we found. Wonder how she tumbled to that. But what an ass the fellow was not to destroy this one. Fancy keeping it—the most damaging evidence you can imagine!”
505,“Human nature is full of inconsistencies.”
506,"“You’re looking very under the weather, Clement. I suppose this has been the most awful shock to you?”"
507,“Who would? Hal
508,"it brought you here in the nick of time."""
509,"yes, it all fits in—the letter, and the overdose, and poor Mr. Hawes's state of mind and his confession. It all fits in—but it's wrong…."""
510,"he'll tell you the truth."""
511,"he's very clever! Keeping the letter and using it this way was very clever indeed."""
512,""" said Miss Marple."
513,"Miss Marple,"" said Colonel Melchett. ""Young Redding has been completely cleared."""
514,""" said Miss Marple. ""He saw to that."""
515,""" said Colonel Melchett dryly. ""He did his best to get himself accused of the murder."""
516,""" said Miss Marple. ""He took us all in that way—myself as much as anyone else. You will remember, dear Mr. Clement, that I was quite taken aback when I heard Mr. Redding had confessed to the crime. It upset all my ideas and made me think him innocent—when up to then I had felt convinced that he was guilty."""
517,"I could not avoid coming to the conclusion that she was completely under Mr. Redding's thumb and would do anything he told her, and, of course, he is not the kind of young man who would dream of running away with a penniless woman. From his point of view it was necessary that Colonel Protheroe should be removed—and so he removed him. One of those charming young men who have no moral sense."""
518,quote
519,"""That is my own explanation of the facts. By Thursday afternoon the crime had been fully planned down to the smallest detail."""
520,“Mrs. Protheroe and her husband had just started for the village. And—a very curious thing (though no one happened to think of it that way)—Mrs. Protheroe took no handbag with her. Really a most unusual thing for a woman to do.
521,"“There is, I believe, an invention called a Maxim silencer. So I gather from detective stories. I wonder if, possibly, the sneeze that the maid, Clara, heard might have actually been the shot? But no matter. Mrs. Protheroe is met at the studio by Mr. Redding. They go in together—and, human nature being what it is, I’m afraid they realize that I shan’t leave the garden till they come out again!”"
522,"“When they do come out, their demeanour is gay and natural. And there, in reality, they made a mistake. Because if they had really said good-bye to each other, as they pretended, they would have looked very different. But you see, that was their weak point. They simply dare not appear upset in any way. For the next ten minutes they are careful to provide themselves with what is called an alibi, I believe."
523,"“But when he leaves the letter, he finds the one actually written by Colonel Protheroe—something quite unexpected. And being a very intelligent young man, and seeing that this letter may come in very useful to him, he takes it away with him. He alters the hands of the clock to the same time as the letter—knowing that it is always kept a quarter of an hour fast. The same idea—attempt to throw suspicion on Mrs. Protheroe. Then he leaves, meeting you outside the gate, and acting the part of someone nearly distraught. As I say, he is really most intelligent. What would a murderer who had committed a crime try to do? Behave naturally, of course. So that is just what Mr. Redding does not do. He gets rid of the silencer, but marches into the police station with the pistol and makes a perfectly ridiculous self-accusation which takes everybody in.”"
524,“What about the shot heard in the wood?”
525,"Miss Marple,"""
526,""""
527,"don't you?"""
528,"I do. Dash it all, it's the only way the thing could have happened. But there's no proof—not an atom."""
529,"Miss Marple. Not that it isn't often successful! But I think in this case young Redding is too downy a bird to be caught that way."""
530,"of course, if Mr. Redding is an innocent man, that statement will mean nothing to him, but if he isn’t—"""
531,"he might just possibly do something foolish."""
532,"Miss Marple. But will Haydock stand for it? As you say, his views—"""
533,"but that's theory! So very different from practice, isn't it? But anyway, here he is, so we can ask him."""
534,""""
535,""""
536,"he put Miss Marple's theory of the crime before the doctor, ending up with her final suggestion."""
537,"I think, have liked Lawrence Redding's head on a charger. It was not, I imagine, the murder of Colonel Protheroe that so stirred his rancour. It was the assault on the unlucky Hawes."""
538,quote
539,“I hope dear Griselda is not overdoing it.”
540,“I was in the bookshop in Much Benham yesterday—”
541,"“I wonder, Mr. Clement,” “if you were to commit a murder whether you would ever be found out.”"
542,"“What a terrible idea,” “I hope I could never do such a wicked thing.”"
543,"“However,”"
544,“I’m going to be very sober and Godfearing in future—quite like the Pilgrim fathers.”
545,"“Bother! Here’s Miss Marple coming. Don’t let her suspect, will you? I don’t want everyone offering me cushions and urging me to put my feet up. Tell her I’ve gone down to the golf links. That will put her off the scent—and it’s quite true because I left my yellow pullover there and I want it.”"
546,"“Oh, but surely,” “that is most unwise—just now.”"
547,"“I hope dear Griselda is not overdoing it,” “that any little secret is quite safe with me.”"
548,the provided text does not contain any dialogue lines spoken by the character Miss Marple. The text appears to be a list of Agatha Christie's works and does not include any actual novel or story content.
