482,"""“I hope not,”"
483,"""“I trust and pray not. But it so often happens, Doctor Haydock. That’s the sad and frightening thing. It so often happens.”"
484,quote
485,"“It’s too dreadful,”"
486,“Something has happened?”
487,"“If you don’t tell me,”"
488,"“You were saying,”"
489,"“Are you sure you don’t feel the draught from that window, dear?”"
490,"“I like a little fresh air,”"
491,"“Ah, but we mustn’t catch cold, must we?”"
492,"“I don’t know whether you would like it,”"
493,"“Now, now,”"
494,"“but you were going to tell me something,”"
495,"“Somebody else has been killed,”"
496,"“As a matter of fact,”"
497,"“Somebody always sees something,”"
498,"“I expect,”"
499,“that he tried to blackmail somebody.”
500,"“Did he now,”"
501,"“that’s very interesting, and suggestive too, I think.”"
502,quote
503,"“Cherry, come here a minute.”"
504,"“Your singing is much pleasanter than the horrid noise that vacuum makes,”"
505,“but I know one has to go with the times. It would be no use on earth asking any of you young people to use the dustpan and brush in the old-fashioned way.”
506,"“What, get down on my knees with a dustpan and brush?”"
507,"“Quite unheard of, I know,”"
508,“Come in and shut the door. I called you because I wanted to talk to you.”
509,"“We’ve not much time,”"
510,“That old— Miss Knight I mean—will come in any moment with an egg drink of some kind.”
511,"“Had you heard,”"
512,“that the butler at Gossington Hall was shot last night?”
513,"“Yes. His name is Giuseppe, I understand.”"
514,"“No,”"
515,"“I hadn’t heard that. I heard that Mr. Rudd’s secretary had a heart attack yesterday, and somebody said she was actually dead—but I suspect that was just a rumour. Who told you about the butler?”"
516,“Miss Knight came back and told me.”
517,"“Of course I haven’t seen anyone to speak to this morning,”"
518,“Was he bumped off?”
519,"“That seems to be assumed,”"
520,“whether rightly or wrongly I don’t quite know.”
521,"“This is a wonderful place for talk,”"
522,"“I wonder if Gladys got to see him or not,”"
523,“Gladys?”
524,“And she talked to you about Giuseppe?”
525,"“Well, there was something that struck her as a bit funny and she was going to ask him what he thought about it. But if you ask me it was just an excuse—she’s a bit sweet on him. Of course he’s quite handsome and Italians do have a way with them— I told her to be careful about him, though. You know what Italians are.”"
526,“He went to
527,quote
528,"“Sit down and be comfortable,”"
529,“I can see you’ve had a very hard time.”
530,"“Now it’s no good talking like that, my dear boy, and I don’t think bread and butter is at all what you want. Gentlemen, when they’ve had a disappointment, want something stronger than tea.”"
531,“I should advise a good stiff whisky and soda.”
532,“And I shall get it for you myself.”
533,“We don’t want Miss Knight fussing about in here.”
534,“Clever of you to come to the window and not through the front door. Now we can have a nice quiet little time by ourselves.”
535,“You are full of surprises.”
536,"“I have never been an advocate of teetotalism. A little strong drink is always advisable on the premises in case there is a shock or an accident. Invaluable at such times. Or, of course, if a gentleman should arrive suddenly.”"
537,“And you don’t need to joke anymore. Just sit quietly there and relax.”
538,“Wonderful wives there must have been in your young days.”
539,"“I’m sure, my dear boy, you would find the young lady of the type you refer to as a very inadequate helpmeet nowadays. Young ladies were not encouraged to be intellectual and very few of them had university degrees or any kind of academic distinction.”"
540,"“Come,” said Miss Marple, “tell me all about it. Or as much as you are allowed to tell me.”"
541,"“I think you probably know as much as I do. And very likely you have something up your sleeve. How about your dogsbody, your dear Miss Knight? What about her having committed the crime?”"
542,“Now why should Miss Knight have done such a thing?”
543,"“Not at all,” said Miss Marple with spirit. “I have said over and over again, not only to you, my dear Dermot—if I may call you so—that it is always the obvious person who has done the crime. One thinks so often of the wife or the husband and so very often it is the wife or the husband.”"
544,“
545,quote
546,"""It looks that way,"""
547,"""Such a person may have been the active agent whereas the employing agent may not have been in the neighbourhood. Hence the visit to London."""
548,"""Yes I did."""
549,"""Margot Bence,""I had a feeling, you know, that it had something to do with children…."""
550,"""I know, I know. One never can. But do you really, my dear Dermot, know very much about children? Think back to your own childhood. Can’t you remember some incident, some happening that caused you grief, or a passion quite incommensurate with its real importance? Some sorrow or passionate resentment that has really never been equalled since?"""
551,"""It’s odd you should say that,"""
552,"""Why, has it made you remember something?"""
553,"""A plate with jam roll pudding on it, and I’m staring at it. Staring at it and I can see as well now as then, how the jam oozed out of it at one side."""
554,"""Does that seem very crazy to you?"""
555,"""It seems entirely natural. It’s very interesting, that. It’s given me a sort of idea…."""
556,"""Margot Bence,""Very interesting,"""
557,"""I’ve had descriptions, you know, of what this look was on her face. A frozen look. Yes, that describes it quite well. A look of doom. I’m not really so sure about that. It’s more a kind of paralysis of feeling rather than apprehension of doom. Don’t you think so? I wouldn’t say it was actually fear, would you, although fear of course might take you that way. It might paralyse you. But I don’t think it was fear. I think rather that it was shock."""
558,"""Dermot, my dear boy, I want you to tell me, if you’ve got notes of it, what exactly Heather Badcock said to Marina Gregg on that occasion. I know roughly the gist of it, of course, but how near can you get to the actual words. I suppose you had accounts of it from different people."""
559,"""I know. It’s the variations that I want. I think it might help us."""
560,"""I"
561,quote
562,“It was a shorter account than your friend’s but the gist of it was the same.”
563,“I see….”
564,"“Yes, I see….”"
565,“But I have a sort of feeling if I only knew why she’d ruined her new dress—”
566,"“Such a very odd thing—such an inexplicable one unless—of course—Dear me, I think I must be very stupid!”"
567,"“Yes,”"
568,"“you are so right, Miss Knight. That is exactly what we did want. A little light. I think, you know, that at last we’ve got it.”"
569,"“Everyone always teases me about that,”"
570,“but I must say that I was reminded just for a moment of the Lauristons’ parlourmaid.”
571,"“She had, of course, to take messages on the telephone,”"
572,"“and she wasn’t very good at it. She used to get the general sense right, if you know what I mean, but the way she wrote it down used to make quite nonsense of it sometimes. I suppose really, because her grammar was so bad. The result was that some very unfortunate incidents occurred. I remember one in particular. A Mr. Burroughs, I think it was, rang up and said he had been to see Mr. Elvaston about the fence being broken down but he said that the fence wasn’t his business at all to repair. It was on the other side of the property and he said he would like to know if that was really the case before proceeding further as it would depend on whether he was liable or not and it was important for him to know the proper lie of the land before instructing solicitors. A very obscure message, as you see. It confused rather than enlightened.”"
573,"“If you’re talking about parlourmaids,”"
574,“that must have been a very long time ago. I’ve never heard of a parlourmaid for many years now.”
575,"“It was a good many years ago,”"
576,"“but nevertheless human nature was very much the same then as it is now. Mistakes were made for very much the same reasons. Oh dear,”"
577,quote
578,"“Now, let me see.”"
579,"“You’re hopeless, Dolly, quite hopeless.”"
580,"“She’s very kind,”"
581,"“really very kind,”"
582,“Oh no. Oh no. This mustn’t happen.”
583,“You’re very far from helpless. You don’t know the things I hear about you in this place! Why practically everybody in the Development knows about you now. All sorts of extraordinary things you’ve done. They don’t think of you as the old and helpless kind.”
584,quote
585,"“Get Inch,”"
586,"“Inch,”"
587,"“To me,”"
588,"“Just get him, can you?”"
589,"“We are both feeling very well,”"
590,"“Nothing has upset me,”"
591,“I feel particularly well. I am annoyed with myself for being stupid.”
592,"“Page 210,”"
593,"“Most remarkable,”"
594,“If only there was someone…. “
595,"“Good morning, Vicar,”"
596,“I wonder if you could help me on a small point.”
597,"“Thank you so much, Vicar,”"
598,"“Why, now, that’s too bad,”"
599,"“I’m sure he’s very busy,”"
600,"“Why, I’d suggest now,”"
601,"“I’m afraid,”"
602,“I came here quite prepared to wait.”
603,"“I’m afraid,”"
604,“I want to see Mr. Rudd himself.”
605,"“And,”"
606,“I shall wait here until I do.”
607,"“Good morning, Roberts,”"
608,"“I’m going by myself. Drive on, Inch. I mean Roberts.”"
609,"“Ah, Gossington Hall. Great changes there and everywhere nowadays. All that development. Never thought anything like that’d come to St. Mary Mead.”"
610,"“In that case,”"
611,“I shall wait until this afternoon.”
612,"“Dear me, did I?”"
613,“Can I see Mr. Rudd?”
614,"“I’m sure he’s very busy,”"
615,"“Why, I’d suggest now,”"
616,"“I’m afraid,”"
617,“I came here quite prepared to wait.”
618,"“I’m afraid,”"
619,“I want to see Mr. Rudd himself.”
620,"“And,”"
621,“I shall wait here until I do.”
622,“Thank you.
623,quote
624,"“I won’t repeat it,”"
625,“He didn’t like it talked about.”
626,"“I am very sorry about your wife’s death,”"
627,“But there are things that need badly to be cleared up unless an innocent man is going to suffer.”
628,"“Arthur Badcock,”"
629,"“He was married to both of them,”"
630,"“Then Alfred Beadle changed his name to Badcock,”"
631,“He’s in a real estate firm here. It’s odd how some people never seem to like to change their job and want to go on doing the same thing.”
632,“I can assure you that I am not romancing or imagining things. What I am telling you is sober fact.”
633,"“These things get round very quickly in a village, you know, though they take a little longer,”"
634,"“and what do you want me to do for you, Miss Marple?”"
635,"“I want, if I may, to stand on the stairs at the spot where you and your wife received guests on the day of the fête.”"
636,"“You’ve made a good many changes in the house since the Bantrys were here,”"
637,"“I like this. Now, let me see. The tables would be about here, I suppose, and you and your wife would be standing—”"
638,“My wife stood here.”
639,"“She stood here,”"
640,“She moved over and took her place where Marina Gregg had stood.”
641,"“Of course you always hear a thing right the first time,”"
642,"“Mrs. Bantry told me that your wife stared at the picture and her face ‘froze,’ as she put it.”"
643,"“Giacomo Bellini’s ‘Laughing Madonna,’”"
644,"“A religious picture, but also a painting of a happy mother with her child. Isn’t that so Mr. Rudd?”"
645,“I understand now.”
646,"“The whole thing is really very simple, isn’t it?”"
647,“Simple?”
648,"“I think you know how simple it is,”"
649,quote
650,Quite so. All you know is that she was ill but she got up from bed and came along to a celebration of some kind where she met Marina Gregg and spoke to her and asked for an autograph and was given one.
651,"But you didn't hear the one operative phrase, because no one thought it was important. Heather Badcock was ill in bed—with German measles."
652,"It's a very slight illness, really. It hardly makes you feel ill at all. You have a rash which is easy to cover up with powder, and you have a little fever, but not very much. You feel quite well enough to go out and see people if you want to."
653,"And of course in repeating all this the fact that it was German measles didn't strike people particularly. Mrs. Bantry, for instance, just said that Heather had been ill in bed and mentioned chicken pox and nettlerash. Mr. Rudd here said that it was “flu, but of course he did that on purpose."
654,"But I think myself that what Heather Badcock said to Marina Gregg was that she had had German measles and got up from bed and went off to meet Marina. And that's really the answer to the whole thing, because, you see, German measles is extremely infectious."
655,"People catch it very easily. And there's one thing about it which you've got to remember. If a woman contracts it in the first four months of—er—pregnancy, it may have a terribly serious effect."
656,It may cause an unborn child to be born blind or to be born mentally affected.
657,"She turned to Jason Rudd. I think I am correct in saying, Mr. Rudd, that your wife had a child who was born mentally afflicted and that she has never really recovered from the shock."
658,"She had always wanted a child and when at last the child came, this was the tragedy that happened. A tragedy she has never forgotten, that she has not allowed herself to forget and which ate into her as a kind of deep sore, an obsession."
659,"It's quite true, she never knew until one afternoon here when a perfectly strange woman came up those stairs and told her the fact—told her, what was more—with a great deal of pleasure!"
660,With
661,quote
662,"“She was such a beautiful creature,”"
663,“She had such a wonderful gift. She had a great power of love and hate but no stability.”
664,"“That’s what’s so sad for anyone, to be born with no stability.”"
665,"“She couldn’t let the past go and she could never see the future as it really was, only as she imagined it to be.”"
666,“She was a great actress and a beautiful and very unhappy woman.”
667,"“What a wonderful Mary, Queen of Scots she was!”"
668,“I shall never forget her.”
669,"“Remember, poor Arthur Badcock had nothing to do with this.”"
670,“He came to the fête because he wanted to have a glimpse of the girl he had married long ago.”
671,“I should say she didn’t even recognize him.”
672,“Probably not.”
673,"“Anyway, he’s quite innocent of wanting to kill her or anything of that kind.”"
674,“Remember that.”
675,"“He’s not been in any real danger, I can assure you.”"
676,“But of course when we found out that he had actually been Miss Marina Gregg’s first husband we naturally had to question him on the point.”
677,"“Don’t worry about him, Aunt Jane.”"
678,“Would you allow me to see her?”
679,"“Yes, you can see her. You seem to—understand her very well.”"
680,“It’s very fortunate for her that she—took an overdose.”
681,“Death was really the only way of escape left to her.”
682,“Yes—very fortunate she took that overdose—or—was given it?”
683,“She was—so lovely—and she had suffered so much.”
684,"“He said: ‘She has a lovely face; God in His mercy lend her grace, The Lady of Shalott.’”"
685,quote
686,None
687,None
