442,"""No; there is nothing."""
443,"""You have not been here before last night?"""
444,"""No."""
445,"""Then how do you account for that?"""
446,"""Where did you get it?"""
447,"""That is enough,"""
448,quote
449,"""It seems to me to have only one drawback, Hopkins, and that is that"
450,"tut, my dear sir, you must really pay"
451,and
452,"no, Hopkins; it is another and a"
453,"""You can't deny that Neligan was present that night, Mr. Holmes. The"
454,"even if you are able to pick a hole in it. Besides, Mr."
455,I have laid my hand upon my man. As to this terrible person
456,"where is he?"""
457,"""I rather fancy that he is on the stair,"" said Holmes, serenely. ""I"
458,"Watson, that you would do well to put that revolver where you"
459,and laid a written paper upon a side-table.
460,""" said he."
461,"""I must really apologize, Hopkins,"" said Sherlock Holmes; ""I fear"
462,you will enjoy the rest of
463,"will you not, for the thought that you"
464,"""Well, well,"" said Holmes, good-humouredly. ""We all learn by"
465,and your lesson this time is that you should never lose
466,the true murderer of
467,quote
468,"""The worst man in London,"""
469,"""Is anything on the back of the card?"""
470,"""Hum! He's about due. Do you feel a creeping, shrinking sensation, Watson, when you stand before the serpents in the Zoo and see the slithery, gliding, venomous creatures, with their deadly eyes and wicked, flattened faces? Well, that's how Milverton impresses me. I've had to do with fifty murderers in my career, but the worst of them never gave me the repulsion which I have for this fellow. And yet I can't get out of doing business with him--indeed, he is here at my invitation."""
471,"""I'll tell you, Watson. He is the king of all the blackmailers. Heaven help the man, and still more the woman, whose secret and reputation come into the power of Milverton. With a smiling face and a heart of marble he will squeeze and squeeze until he has drained them dry. The fellow is a genius in his way, and would have made his mark in some more savoury trade. His method is as follows: He allows it to be known that he is prepared to pay very high sums for letters which compromise people of wealth or position. He receives these wares not only from treacherous valets or maids, but frequently from genteel ruffians who have gained the confidence and affection of trusting women. He deals with no niggard hand. I happen to know that he paid seven hundred pounds to a footman for a note two lines in length, and that the ruin of a noble family was the result. Everything which is in the market goes to Milverton, and there are hundreds in this great city who turn white at his name. No one knows where his grip may fall, for he is far too rich and far too cunning to work from hand to mouth. He will hold a card back for years in order to play it at the moment when the stake is best worth winning. I have said that he is the worst man in London, and I would ask you how could one compare the ruffian who in hot blood bludgeons his mate with this man, who methodically and at his leisure tortures the soul."""
472,"quote"""
473,"no doubt, but practically not. What would it profit a woman, for example, to get him a few months' imprisonment if her own ruin must immediately follow? His victims dare not hit back. If ever he blackmailed an innocent person, then, indeed, we should have him; but he is as cunning as the Evil One. No, no; we must find other ways to fight him."""
474,"to be taking matters too much for granted. I am, of course, familiar with the contents of these letters. My client will certainly do what I may advise. I shall counsel her to tell her future husband the whole story and to trust to his generosity."""
475,"you go too fast. We would certainly make every effort to avoid scandal in so delicate a matter."""
476,"Lady Eva is not a wealthy woman. I assure you that two thousand pounds would be a drain upon her resources, and that the sum you name is utterly beyond her power. I beg, therefore, that you will moderate your demands, and that you will return the letters at the price I indicate, which is, I assure you, the highest that you can get."""
477,"Watson! Don't let him out! Now, sir, let us see the contents of that note-book."""
478,but it's clear that the speaker is Holmes based on the context of the conversation.
479,quote
480,"""You would not call me a marrying man, Watson?"""
481,"""I wanted information, Watson."""
482,"""You can't help it, my dear Watson. You must play your cards as best"
483,I rejoice to say
484,"""It suits my purpose. Watson, I mean to burgle Milverton's house"
485,"""My dear fellow, I have given it every consideration. I am never"
486,nor would I adopt so energetic and indeed
487,though technically criminal. To burgle
488,"""Exactly. Since it is morally justifiable I have only to consider the"
489,"""Well, that is part of the risk. There is no other possible way of"
490,and
491,and unless we can get the letters to-night
492,"therefore, abandon my client to her fate or I must play"
493,"Watson, it's a sporting duel"
494,"as you saw, the best of"
495,"""It's a business that needs delicate treatment. These documents are"
496,and the study is the ante-room
497,"like all these stout, little"
498,he is a plethoric sleeper. Agatha--
499,"quote"""
500,""" he whispered, putting his lips to my very ear. ""I can't quite make it out. Anyhow, we have no time to lose."""
501,"bolt it on the inside, and we can get away as we came. If they come the other way, we can get through the door if our job is done, or hide behind these window curtains if it is not. Do you understand?"""
502,"and I thrilled now with a keener zest than I had ever enjoyed when we were the defenders of the law instead of its defiers. The high object of our mission, the consciousness that it was unselfish and chivalrous, the villainous character of our opponent, all added to the sporting interest of the adventure. Far from feeling guilty, I rejoiced and exulted in our dangers. With a glow of admiration I watched Holmes unrolling his case of instruments and choosing his tool with the calm, scientific accuracy of a surgeon who performs a delicate operation. I knew that the opening of safes was a particular hobby with him, and I understood the joy which it gave him to be confronted with this green and gold monster, the dragon which held in its maw the reputations of many fair ladies. Turning up the cuffs of his dress-coat--he had placed his overcoat on a chair--Holmes laid out two drills, a jemmy, and several skeleton keys. I stood at the centre door with my eyes glancing at each of the others, ready for any emergency; though, indeed, my plans were somewhat vague as to what I should do if we were interrupted. For half an hour Holmes worked with concentrated energy, laying down one tool, picking up another, handling each with the strength and delicacy of the trained mechanic. Finally I heard a click, the broad green door swung open, and inside I had a glimpse of a number of paper packets, each tied, sealed, and inscribed. Holmes picked one out, but it was hard to read by the flickering fire, and he drew out his little dark lantern, for it was too dangerous, with Milverton in the next room, to switch on the electric light. Suddenly I saw him halt, listen intently, and then in an instant he had swung the door of the"
503,quote
504,"""Dear me!"""
505,"""What was that?"""
506,"""Criminals!"""
507,"""Plural!"""
508,"""That's rather vague,"""
509,"""Well, I am afraid I can't help you, Lestrade,"""
510,"""The fact is that I knew this fellow Milverton, that I considered him one of the most dangerous men in London, and that I think there are certain crimes which the law cannot touch, and which therefore, to some extent, justify private revenge. No, it's no use arguing. I have made up my mind. My sympathies are with the criminals rather than with the victim, and I will not handle this case."""
511,"""By Jove, Watson; I've got it!"""
512,quote
513,"""Anything remarkable on hand?"""
514,"""Then tell me about it."""
515,"""That's no business of mine,"""
516,"""Burglary! This is more interesting. Let me hear the details."""
517,"""They are singular, not to say grotesque,"""
518,"""May I ask whether the two busts smashed in Dr. Barnicot's rooms were the exact duplicates of the one which was destroyed in Morse Hudson's shop?"""
519,"""Such a fact must tell against the theory that the man who breaks them is influenced by any general hatred of Napoleon."""
520,"""Well, how do you explain it?"""
521,"""I don't attempt to do so. I would only observe that there is a certain method in the gentleman's eccentric proceedings."""
522,"""I can't afford, therefore, to smile at your three broken busts, Lestrade, and I shall be very much obliged to you if you will let me hear of any fresh developments of so singular a chain of events."""
523,"""What is it, then?"""
524,"""Don't know--may be anything. But I suspect it is the sequel of the story of the statues. In that case our friend, the image-breaker, has begun operations in another quarter of London."""
525,quote
526,"""By George! it's attempted murder at the least. Nothing less will"
527,
528,"anyhow! Well, well, there's Lestrade at the front window, and"
529,"""What has it turned to, then?"""
530,"""Well, who was the murdered man?"""
531,"""We have a long way to go yet,"" said he. ""And yet--and yet--well, we"
532,or immediately outside the
533,"if to break it was his sole object."""
534,"""He could see what he was doing here and he could not there. That was"
535,"""By Jove! that's true,"""
536,quote
537,"""No doubt; and yet it is not quite the way in which I should approach"
538,"""What would you do, then?"""
539,"""Oh, you must not let me influence you in any way! I suggest that you"
540,and
541,"""If you are going back to Pitt Street you might see Mr. Horace"
542,and that
543,"""You don't seriously believe that?"""
544,"""Don't I? Well, perhaps I don't. But I am sure that it will interest"
545,"Watson, I think that we shall find that we have a long and"
546,"Lestrade, if"
547,if my chain of reasoning should
548,"good-bye and good luck!"""
549,"""Well, well, we can't expect to have it all our own way, Watson,"" he"
550,"at last. ""We must come back in the afternoon if Mr. Harding"
551,"as you have no doubt surmised,"
552,in order to find
553,of the Kennington
554,"and see if he can throw any light upon the problem."""
555,"""Well, that's all we could reasonably expect to get from Morse"
556,""" said Holmes, as we emerged from the shop. ""We have this"
557,"both in Kennington and in Kensington, so"
558,"Watson, let"
559,"Lestrade, excellent!"""
560,"we should be late for our appointment with Lestrade."""
561,"and not entirely a wasted one,"""
562,"this dead man had some Catholic emblem round his neck, and that, along with his colour, made me think he was from the South."""
563,"Lestrade, excellent!"""
564,"find the man whose photograph we have got, and arrest him on the charge of murder."""
565,"Lestrade, I'll promise to go to the Italian quarter with you to-morrow, and no harm will be done by the delay."""
566,"Watson, I should be glad if you would ring for an express messenger, for I have a letter to send, and it is important that it should go at once."""
567,quote
568,""" ""Mr. Josiah Brown, I suppose?"""
569,""" ""Mr. Sherlock Holmes? I had the note which you sent by the express messenger, and I did exactly what you told me. We locked every door on the inside and awaited developments. Well, I'm very glad to see that you have got the rascal. I hope, gentlemen, that you will come in and have some refreshment."""
570,""" ""That's all right,"""
571,""" ""I fear it is rather too late an hour for explanations,"""
572,""" ""If you will come round once more to my rooms at six o'clock to-morrow I think I shall be able to show you that even now you have not grasped the entire meaning of this business, which presents some features which make it absolutely original in the history of crime."""
573,""" ""If ever I permit you to chronicle any more of my little problems, Watson, I foresee that you will enliven your pages by an account of the singular adventure of the Napoleonic busts."""
574,""" ""Yes, gentlemen,"""
575,""" ""I am a methodical man, you see, and you never know what turn events might take afterwards."""
576,quote
577,"""The main fact is that he had the pearl, and at that moment, when it was on his person, he was pursued by the police."""
578,"""As a means of tracing him if he wished to inquire about him from any third person."""
579,"""Well, after the murder I calculated that Beppo would probably hurry rather than delay his movements."""
580,"""There only remained a single bust--the Reading one--and the pearl must be there."""
581,"""Thank you!"""
582,quote
583,"""The moment I looked at my table I was aware that someone had"
584,I found that one of them was lying on
585,"one was on the side table near the window, and the third"
586,"""The first page on the floor, the second in the window, the third"
587,""""
588,"""Pray continue your very interesting statement."""
589,"""For an instant I imagined that Bannister had taken the unpardonable"
590,"however, with the"
591,and I am convinced that he was speaking the
592,"had known that I was out, and had entered to look at the"
593,for the scholarship is a
594,and an unscrupulous man might very well run a risk
595,"""Excellent! Fortune has been your friend."""
596,"""Fortune has been your friend."""
597,"""Well,"" said he, ""let us go round. Not one of your cases,"
598,"not physical. All right; come if you want to. Now,"
599,"""Dear me!"""
600,"""Well, if there is nothing to be learned here we had best go inside."""
601,"""I am afraid there are no signs here,"" said he. ""One could hardly"
602,"you say; which chair?"""
603,"""I see. Near this little table. You can come in now. I have finished"
604,what
605,
606,from the central table. He carried them over to the
607,because from there he could see if you came across the
608,"and so could effect an escape."""
609,"""As a matter of fact he could not,"" said Soames, ""for"
610,"quote"""
611,"You see?"""
612,"I fear that even now--"""
613,I have always done you an injustice. There are others. What
614,I see nothing.
615,"I presume, the black, doughy"
616,I
617,there appear to be grains of sawdust in it.
618,"this is very interesting. And the cut--a positive tear, I"
619,Mr.
620,old-fashioned
621,I see nothing. What about this curtain? You hang your
622,since the bed is too low and the wardrobe
623,"I suppose?"""
624,from some little rigidity and
625,that he was prepared for an emergency. As
626,"putty-like stuff, exactly like the"
627,quote
628,
629,
630,
631,"Mr. Soames, I wish you good-night."""
632,
633,
634,"also the pencil cuttings. Good-bye."""
635,
636,"Mr. Holmes."""
637,
638,"also the pencil cuttings. Good-bye."""
639,
640,"Watson, what do you think of it?"""
641,
642,"is it not? There are your three men. It must be one of them. You take your choice. Which is yours?"""
643,
644,
645,
646,"and every moment was of value. No, I see nothing in that. Pencils, too, and knives--all was satisfactory. But that fellow does puzzle me."""
647,
648,
649,"Bannister, the servant. What's his game in the matter?"""
650,
651,"well, here's a large stationer's. We shall begin our researches here."""
652,
653,"my dear Watson. This, the best and only final clue, has run to nothing. But, indeed, I have little doubt that we can build up a sufficient case without it. By Jove! my dear fellow, it is nearly nine, and the landlady babbled of green peas at seven-thirty. What with"
654,quote
655,"""No, but you have now,"""
656,"""Come, come,"""
657,"""From the moment, Mr. Soames, that you said to me that no one, not"
658,"could have told that the papers were in your room,"""
659,"""When I approached your room I examined the window. You amused me by"
660,"under the eyes of all these opposite rooms, forced"
661,and I could do it with an
662,"""I entered and I took you into my confidence as to the suggestions of"
663,until in
664,
665,which I speedily
666,"""What happened was this. This young fellow had employed his afternoon"
667,where he had been practising the jump. He
668,"which are provided, as you are"
669,"with several sharp spikes. As he passed your window he saw, by"
670,"these proofs upon your table, and"
671,for he could always pretend that he had simply
672,"""Well, when he saw that they were indeed the proofs, it was then that"
673,"""Gloves,"""
674,"""He put his gloves on"
675,quote
676,"""Well, Watson, it's as well we have not to turn out to-night,"""
677,"""I've done enough for one sitting. It is trying work for the eyes."
678,"""Halloa! halloa! halloa! What's this?"""
679,"""Want! He wants us. And we, my poor Watson, want overcoats and"
680,"""cravats and galoshes, and every aid that man ever invented to fight"
681,"""the weather. Wait a bit, though! There's the cab off again! There's"
682,"""hope yet. He'd have kept it if he had wanted us to come. Run down, my"
683,"""dear fellow, and open the door, for all virtuous folk have been long"
684,"""in bed."""
685,"""Come up, my dear sir,"" said Holmes's voice from above."
686,"""I hope you have no designs upon us on such a night as this."""
687,"""Now, my dear Hopkins, draw up and warm your toes,"""
688,"""Here's a cigar, and the doctor has a prescription containing hot"
689,"""water and a lemon which is good medicine on a night like this. It must"
690,"""be something important which has brought you out in such a gale."""
691,"""It means that I can make neither head nor tail of it. So far as I"
692,"""can see it is just as tangled a business as ever I handled, and yet"
693,"""at first it seemed so simple that one couldn't go wrong. There's no"
694,"""motive, Mr. Holmes. That's what bothers me--I can't put my hand on a"
695,"""motive. Here's a man dead--there's no denying that--but, so far as I"
696,"""can see, no reason on earth why anyone should wish him harm."""
697,"""Let us hear about it,"""
698,"""Let us hear about it,"""
699,"""Now I will give you the evidence of Susan Tarlton, who is the only"
700,"""It was in the forenoon, between eleven and twelve. She was engaged at"
701,"""the moment in hanging some curtains in the upstairs front bedroom."
702,"""Professor Coram was still in bed, for when the weather is bad he seldom"
703,quote
704,"""At first the maid thought that young Smith was already dead, but on pouring some water from the carafe over his forehead he opened his eyes for an instant. 'The Professor,' he murmured--'it was she.'"""
705,"""In the meantime the housekeeper had also arrived upon the scene, but she was just too late to catch the young man's dying words."""
706,"""Well, let us hear about it. What sort of job did you make of it?"""
707,"""I must ask you first, Mr. Holmes, to glance at this rough plan, which will give you a general idea of the position of the Professor's study and the various points of the case. It will help you in following my investigation."""
708,"""Where does this path lead to?"""
709,"""How long is it?"""
710,"""At the point where the path passes through the gate you could surely pick up the tracks?"""
711,"""Well, then, these tracks upon the grass, were they coming or going?"""
712,"""A large foot or a small?"""
713,"""It has been pouring rain and blowing a hurricane ever since,"" said he. ""It will be harder to read now than that palimpsest. Well, well, it can't be helped. What did you do, Hopkins, after you had made certain that you had made certain of nothing?"""
714,"""That's the best I can do for you,"" said he. ""It may prove to be of some use."""
715,"""Surely my deductions are simplicity itself,"" said he. ""It would be difficult to name any articles which afford a finer field for inference than a pair of glasses, especially so remarkable a pair as these. That they belong to a woman I infer from their delicacy, and also, of course, from the last words of the dying man. As to her being a person of refinement and well dressed, they are, as you perceive, handsomely mounted in solid gold, and it is inconceivable that anyone who wore such glasses could be slatternly in other respects."""
716,"quote"""
717,"I can follow each of your arguments. I confess, however, that I am unable to understand how you arrive at the double visit to the optician."""
718,"but the other is new. Evidently one has fallen off and been replaced. I should judge that the older of them has not been there more than a few months. They exactly correspond, so I gather that the lady went back to the same establishment for the second."""
719,"it's marvellous! To think that I had all that evidence in my hand and never knew it! I had intended, however, to go the round of the London opticians."""
720,"have you anything more to tell us about the case?"""
721,"Mr. Holmes. I think that you know as much as I do now—probably more. We have had inquiries made as to any stranger seen on the country roads or at the railway station. We have heard of none. What beats me is the utter want of all object in the crime. Not a ghost of a motive can anyone suggest."""
722,"Mr. Holmes. There's a train from Charing Cross to Chatham at six in the morning, and we should be at Yoxley Old Place between eight and nine."""
723,"and I shall be delighted to look into it. Well, it's nearly one, and we had best get a few hours' sleep. I dare say you can manage all right on the sofa in front of the fire. I'll light my spirit-lamp and give you a cup of coffee before we start."""
724,"I think we have exhausted the path. Let us go farther. This garden door is usually kept open, I suppose? Then this visitor had nothing to do but to walk in. The idea of murder was not in her mind, or she would have provided herself with some sort of weapon, instead of having to pick this knife off the writing-table. She advanced"
725,quote
726,"""A smoker, Mr. Holmes?"" said he, speaking well-chosen English with a curious little mincing accent. ""Pray take a cigarette. And you, sir? I can recommend them, for I have them especially prepared by Ionides of Alexandria. He sends me a thousand at a time, and I grieve to say that I have to arrange for a fresh supply every fortnight. Bad, sir, very bad, but an old man has few pleasures. Tobacco and my work—that is all that is left to me."""
727,"""Tobacco and my work, but now only tobacco,"" the old man exclaimed. ""Alas! what a fatal interruption! Who could have foreseen such a terrible catastrophe? So estimable a young man! I assure you that after a few months' training he was an admirable assistant. What do you think of the matter, Mr. Holmes?"""
728,"""I have not yet made up my mind."""
729,"""I shall indeed be indebted to you if you can throw a light where all is so dark to us. To a poor bookworm and invalid like myself such a blow is paralyzing. I seem to have lost the faculty of thought. But you are a man of action—you are a man of affairs. It is part of the everyday routine of your life. You can preserve your balance in every emergency. We are fortunate indeed in having you at our side."""
730,"""Yes, sir, it is a crushing blow,"" said the old man. ""That is my magnum opus—the pile of papers on the side table yonder. It is my analysis of the documents found in the Coptic monasteries of Syria and Egypt, a work which will cut deep at the very foundations of revealed religion. With my enfeebled health I do not know whether I shall ever be able to complete it now that my assistant has been taken from me. Dear me, Mr. Holmes; why, you are even a quicker smoker than I am myself."""
731,"""I am a connoisseur,"" said he, taking another cigarette from the box—his fourth—and lighting it from the stub of that which he had finished. ""I will not trouble you with any lengthy cross-examination, Professor Coram, since I gather that you were in bed at the time of the crime and could know nothing about it. I would only ask this. What"
732,quote
733,"""Well, Mr. Holmes, have you solved this mystery yet?"""
734,"""Yes"""
735,"""In the garden?"""
736,"""No, here."""
737,"""This instant."""
738,"""You are surely joking, Mr. Sherlock Holmes. You compel me to tell you that this is too serious a matter to be treated in such a fashion."""
739,"""I have forged and tested every link of my chain, Professor Coram, and I am sure that it is sound. What your motives are or what exact part you play in this strange business I am not yet able to say. In a few minutes I shall probably hear it from your own lips. Meanwhile I will reconstruct what is past for your benefit, so that you may know the information which I still require."""
740,"""A lady yesterday entered your study. She came with the intention of possessing herself of certain documents which were in your bureau. She had a key of her own. I have had an opportunity of examining yours, and I do not find that slight discolouration which the scratch made upon the varnish would have produced. You were not an accessory, therefore, and she came, so far as I can read the evidence, without your knowledge to rob you."""
741,"""I will endeavour to do so. In the first place she was seized by your secretary, and stabbed him in order to escape. This catastrophe I am inclined to regard as an unhappy accident, for I am convinced that the lady had no intention of inflicting so grievous an injury. An assassin does not come unarmed. Horrified by what she had done she rushed wildly away from the scene of the tragedy. Unfortunately for her she had lost her glasses in the scuffle, and as she was extremely short-sighted she was really helpless without them. She ran down a corridor, which she imagined to be that by which she had come--both were lined with cocoanut matting--and it was only when it was too late that she understood that she had taken the wrong passage and that her retreat was cut off behind her. What was she to do? She could not go back. She could not remain where she was. She must go on. She went on. She mounted a stair, pushed open a door, and found herself in your room."""
742,"""All very fine, Mr. Holmes. But there"
743,quote
744,"""Exactly! exactly!"" said Holmes. ""The secretary came back and told his employer of the woman he had met. Then in his last breath he tried to send a message that it was she--the she whom he had just discussed with him."""
745,"""Stop her!"" He had bounded across the room and had wrenched a small phial from her hand."
746,"""A simple case, and yet in some ways an instructive one,"" Holmes remarked, as we travelled back to town. ""It hinged from the outset upon the pince-nez. But for the fortunate chance of the dying man having seized these I am not sure that we could ever have reached our solution. It was clear to me from the strength of the glasses that the wearer must have been very blind and helpless when deprived of them. When you asked me to believe that she walked along a narrow strip of grass without once making a false step I remarked, as you may remember, that it was a noteworthy performance. In my mind I set it down as an impossible performance, save in the unlikely case that she had a second pair of glasses. I was forced, therefore, to seriously consider the hypothesis that she had remained within the house. On perceiving the similarity of the two corridors it became clear that she might very easily have made such a mistake, and in that case it was evident that she must have entered the Professor's room. I was keenly on the alert, therefore, for whatever would bear out this supposition, and I examined the room narrowly for anything in the shape of a hiding-place. The carpet seemed continuous and firmly nailed, so I dismissed the idea of a trap-door. There might well be a recess behind the books. As you are aware, such devices are common in old libraries. I observed that books were piled on the floor at all other points, but that one bookcase was left clear. This, then, might be the door. I could see no marks to guide me, but the carpet was of a dun colour, which lends itself very well to examination. I therefore smoked a great number of those excellent cigarettes, and I dropped the ash all over the space in front of the suspected bookcase. It was a simple trick, but exceedingly effective. I then went downstairs and I ascertained, in your presence, Watson, without your perceiving the drift of my remarks, that Professor Coram's consumption of food had increased--as one would expect when he is supplying a second"
747,quote
748,"""Pray sit down and tell me what is the matter."""
749,"""There is Arthur H. Staunton, the rising young forger,"" said he, ""and there was Henry Staunton, whom I helped to hang, but Godfrey Staunton is a new name to me."""
750,"""You live in a different world to me, Mr. Overton, a sweeter and healthier one. My ramifications stretch out into many sections of society, but never, I am happy to say, into amateur sport, which is the best and soundest thing in England. However, your unexpected visit this morning shows me that even in that world of fresh air and fair play there may be work for me to do; so now, my good sir, I beg you to sit down and to tell me slowly and quietly exactly what it is that has occurred, and how you desire that I should help you."""
751,"""What did you do?"""
752,"""Could he have got back to Cambridge?"""
753,"""But so far as you can ascertain he did not take it?"""
754,"""What did you do next?"""
755,"""I wired to Lord Mount-James."""
756,"""Why to Lord Mount-James?"""
757,"""Godfrey is an orphan, and Lord Mount-James is his nearest relative--his uncle, I believe."""
758,"""Indeed. This throws new light upon the matter. Lord Mount-James is one of the richest men in England."""
759,"""And your friend was closely related?"""
760,"""Well, something was worrying him the night before, and if it was to do with money it is possible that he would make for his nearest relative who had so much of it, though from all I have heard he would not have much chance of getting it. Godfrey was not fond of the old man. He would not go if he could help it."""
761,"""Well, we can soon determine that. If your friend was going to his relative, Lord Mount-James, you have then to explain the visit of this rough-looking fellow at so late an hour, and the agitation that was caused by his coming."""
762,"""Well, well, I have a clear day, and I shall be happy to look into the matter,"" said Holmes. ""I should strongly recommend you to make your preparations for"
763,quote
764,"""Let me see,"" said Holmes, seating himself on Staunton's bed. ""You are the day porter, are you not?"""
765,"""The night porter saw nothing, I suppose?"""
766,"""Were you on duty all day yesterday?"""
767,"""Did you take any messages to Mr. Staunton?"""
768,"""Ah! that's interesting. What o'clock was this?"""
769,"""Where was Mr. Staunton when he received it?"""
770,"""Were you present when he opened it?"""
771,"""But he wrote it in your presence?"""
772,"""What did he write it with?"""
773,"""Was the telegraphic form one of these on the table?"""
774,"""It is a pity he did not write in pencil,"" said he, throwing them down again with a shrug of disappointment. ""As you have no doubt frequently observed, Watson, the impression usually goes through--a fact which has dissolved many a happy marriage. However, I can find no trace here. I rejoice, however, to perceive that he wrote with a broad-pointed quill pen, and I can hardly doubt that we will find some impression upon this blotting-pad. Ah, yes, surely this is the very thing!"""
775,"""So that is the tail end of the telegram which Godfrey Staunton dispatched within a few hours of his disappearance. There are at least six words of the message which have escaped us; but what remains--'Stand by us for God's sake!'--proves that this young man saw a formidable danger which approached him, and from which someone else could protect him. 'Us,' mark you! Another person was involved. Who should it be but the pale-faced, bearded man, who seemed himself in so nervous a state? What, then, is the connection between Godfrey Staunton and the bearded man? And what is the third source from which each of them sought for help against pressing danger? Our inquiry has already narrowed down to that."""
776,"""We have only to find to whom that telegram is addressed,"""
777,"""Exactly, my dear Watson. Your reflection, though profound, had already crossed my mind. But I dare say it may have come to your notice that if you walk into a post-office and demand to see the counterfoil of another man's message there may be some disinclination on the part of the officials to oblige you. There is so much red tape in these matters"
778,quote
779,"""What o'clock was it?"""
780,"""A little after six."""
781,"""Then that, of course, accounts for my getting no answer."""
782,"""Dear me, how very stupid of me, to be sure! Good morning, miss, and many thanks for having relieved my mind."""
783,"""We progress, my dear Watson, we progress. I had seven different schemes for getting a glimpse of that telegram, but I could hardly hope to succeed the very first time."""
784,"""A starting-point for our investigation."""
785,"""King's Cross Station,"" said he."
786,"""We have a journey, then?"""
787,"""Yes; I think we must run down to Cambridge together. All the indications seem to me to point in that direction."""
788,"""Tell me,"" I asked, as we rattled up Gray's Inn Road, ""have you any suspicion yet as to the cause of the disappearance? I don't think that among all our cases I have known one where the motives are more obscure. Surely you don't really imagine that he may be kidnapped in order to give information against his wealthy uncle?"""
789,"""I confess, my dear Watson, that that does not appeal to me as a very probable explanation. It struck me, however, as being the one which was most likely to interest that exceedingly unpleasant old person."""
790,"""It certainly did that. But what are your alternatives?"""
791,"""I could mention several. You must admit that it is curious and suggestive that this incident should occur on the eve of this important match, and should involve the only man whose presence seems essential to the success of the side. It may, of course, be coincidence, but it is interesting. Amateur sport is free from betting, but a good deal of outside betting goes on among the public, and it is possible that it might be worth someone's while to get at a player as the ruffians of the turf get at a race-horse. There is one explanation. A second very obvious one is that this young man really is the heir of a great property, however modest his means may at present be, and it is not impossible that a plot to hold him for ransom might be concocted."""
792,"""These theories take no account of the telegram."""
793,"""Quite true, Watson. The telegram still remains the only solid thing with which we have to deal, and we must"
794,quote
795,"""It's been out three hours,"" said Holmes; ""started at half-past six, and here it is back again. That gives a radius of ten or twelve miles, and he does it once, or sometimes twice, a day."""
796,"""But Armstrong is not really a doctor in practice. He is a lecturer and a consultant, but he does not care for general practice, which distracts him from his literary work. Why, then, does he make these long journeys, which must be exceedingly irksome to him, and who is it that he visits?"""
797,"""My dear Watson, can you doubt that it was to him that I first applied? I do not know whether it came from his own innate depravity or from the promptings of his master, but he was rude enough to set a dog at me. Neither dog nor man liked the look of my stick, however, and the matter fell through. Relations were strained after that, and further inquiries out of the question. All that I have learned I got from a friendly native in the yard of our own inn. It was he who told me of the doctor's habits and of his daily journey. At that instant, to give point to his words, the carriage came round to the door."""
798,"""Could you not follow it?"""
799,"""Excellent, Watson! You are scintillating this evening. The idea did cross my mind. There is, as you may have observed, a bicycle shop next to our inn. Into this I rushed, engaged a bicycle, and was able to get started before the carriage was quite out of sight. I rapidly overtook it, and then, keeping at a discreet distance of a hundred yards or so, I followed its lights until we were clear of the town. We had got well out on the country road when a somewhat mortifying incident occurred. The carriage stopped, the doctor alighted, walked swiftly back to where I had also halted, and told me in an excellent sardonic fashion that he feared the road was narrow, and that he hoped his carriage did not impede the passage of my bicycle. Nothing could have been more admirable than his way of putting it. I at once rode past the carriage, and, keeping to the main road, I went on for a few miles, and then halted in a convenient place to see if the carriage passed. There was no sign of it, however"
800,"quote"""
801,"no, my dear fellow, there is no cause for alarm. It is not upon"
802,but it will rather prove to be
803,"Watson, for I propose"
804,and once on it I will not
805,""" said I, ""we had best carry our breakfast with us, for"
806,
807,""" said he. ""Pompey is the pride of"
808,"no very great flier, as his build will show,"
809,"Pompey, you may not be fast,"
810,so I will take the liberty of fastening this leather leash
811,"boy, come along, and show what you can do."""
812,"Holmes?"" I asked."
813,but useful upon occasion. I
814,and our friend Armstrong would have to drive
815,the
816,"then?"" said Holmes."
817,and one
818,by
819,quote
820,"""Come, Watson,"" said he, and we passed from that house of grief into the pale sunlight of the winter day."
821,"""The game is afoot. Not a word! Into your clothes and come!"""
822,"""Hopkins has called me in seven times, and on each occasion his summons has been entirely justified,"" said Holmes. ""I fancy that every one of his cases has found its way into your collection, and I must admit, Watson, that you have some power of selection which atones for much which I deplore in your narratives. Your fatal habit of looking at everything from the point of view of a story instead of as a scientific exercise has ruined what might have been an instructive and even classical series of demonstrations. You slur over work of the utmost finesse and delicacy in order to dwell upon sensational details which may excite, but cannot possibly instruct, the reader."""
823,"""I will, my dear Watson, I will. At present I am, as you know, fairly busy, but I propose to devote my declining years to the composition of a text-book which shall focus the whole art of detection into one volume. Our present research appears to be a case of murder."""
824,"""I should say so. Hopkins's writing shows considerable agitation, and he is not an emotional man. Yes, I gather there has been violence, and that the body is left for our inspection. A mere suicide would not have caused him to send for me. As to the release of the lady, it would appear that she has been locked in her room during the tragedy. We are moving in high life, Watson; crackling paper, 'E.B.' monogram, coat-of-arms, picturesque address. I think that friend Hopkins will live up to his reputation and that we shall have an interesting morning. The crime was committed before twelve last night."""
825,"""How can you possibly tell?"""
826,"""By an inspection of the trains and by reckoning the time. The local police had to be called in, they had to communicate with Scotland Yard, Hopkins had to go out, and he in turn had to send for me. All that makes a fair night's work. Well, here we are at Chislehurst Station, and we shall soon set our doubts at rest."""
827,"""I'm very glad you have come, Mr. Holmes. And you too, Dr. Watson! But, indeed"
828,quote
829,"""I will not impose any further tax upon Lady Brackenstall's patience and time,"""
