number,quote
404,"""That is in answer to mine of this morning. He is the best of the professionals, I think, and we may need his assistance. Now, Watson, I think that we cannot employ our time better than by calling upon your acquaintance, Mrs. Laura Lyons."""
405,"""I am investigating the circumstances which attended the death of the late Sir Charles Baskerville,"" said he. ""My friend here, Dr. Watson, has informed me of what you have communicated, and also of what you have withheld in connection with that matter."""
406,"""You have confessed that you asked Sir Charles to be at the gate at ten o'clock. We know that that was the place and hour of his death. You have withheld what the connection is between these events."""
407,"""In that case the coincidence must indeed be an extraordinary one. But I think that we shall succeed in establishing a connection after all. I wish to be perfectly frank with you, Mrs. Lyons. We regard this case as one of murder, and the evidence may implicate not only your friend Mr. Stapleton, but his wife as well."""
408,"""The fact is no longer a secret. The person who has passed for his sister is really his wife."""
409,"""His wife!"" she said again. ""His wife! He is not a married man."""
410,"""Prove it to me! Prove it to me! And if you can do so--!"""
411,"""I have come prepared to do so,"" said Holmes, drawing several papers from his pocket. ""Here is a photograph of the couple taken in York four years ago. It is indorsed 'Mr. and Mrs. Vandeleur,' but you will have no difficulty in recognizing him, and her also, if you know her by sight. Here are three written descriptions by trustworthy witnesses of Mr. and Mrs. Vandeleur, who at that time kept St. Oliver's private school. Read them and see if you can doubt the identity of these people."""
412,"""Mr. Holmes,"" she said, ""this man had offered me marriage on condition that I could get a divorce from my husband. He has lied to me, the villain, in every conceivable way. Not one word of truth has he ever told me. And why--why?"""
413,"""I entirely believe you, madam,"" said Sherlock Holmes. ""The recital of these events"
414,"Lestrade?"""
415,"and as long as I have my hip-pocket I have something in it."""
416,"Mr. Holmes. What's the game now?"""
417,"it does not seem a very cheerful place,"" said the detective with a shiver, glancing round him at the gloomy slopes of the hill and at the huge lake of fog which lay over the Grimpen Mire."
418,""" said he. ""These rocks upon the right make an admirable screen."""
419,"we shall make our little ambush here. Get into this hollow, Lestrade. You have been inside the house, have you not, Watson? Can you tell the position of the rooms? What are those latticed windows at this end?"""
420,"which shines so brightly?"""
421,"Watson."""
422,"indeed--the one thing upon earth which could have disarranged my plans. He can't be very long, now. It is already ten o'clock. Our success and even his life may depend upon his coming out before the fog is over the path."""
423,""" said Holmes. ""We dare not take the chance of his being overtaken before he can reach us. At all costs we must hold our ground where we are."""
424,"now. It is already ten o'clock. Our success and even his life may depend upon his coming out before the fog is over the path."""
425,"I think that I hear him coming."""
426,"and I heard the sharp click of a cocking pistol. ""Look out! It's coming!"""
427,"crisp, continuous patter from somewhere in the heart of that crawling bank. The cloud was within fifty yards of where"
428,quote
429,"""We've laid the family ghost once and forever."""
430,"""It's dead, whatever it is."""
431,"""A cunning preparation of it."""
432,"""There is no smell which might have interfered with his power of scent."""
433,"""You have saved my life."""
434,"""Having first endangered it."""
435,"""Are you strong enough to stand?"""
436,"""To leave you here. You are not fit for further adventures to-night."""
437,"""The rest of our work must be done, and every moment is of importance."""
438,"""We were some distance off, and this fog may have deadened them."""
439,"""He followed the hound to call him off--of that you may be certain."""
440,"""No, no, he's gone by this time!"""
441,"""We'll search the house and make sure."""
442,"""There's someone in here."""
443,"""Open this door!"""
444,"""But there was no sign within it of that desperate and defiant villain whom we expected to see."""
445,"""You bear him no good will, madam."""
446,"""Tell us then where we shall find him."""
447,"""There is but one place where he can have fled."""
448,"""See,"" said he. ""No one could find his way into the Grimpen Mire to-night."""
449,"""He may find his way in, but never out,"""
450,"Toronto,"""
451,""""
452,"still clutching it. And he hurled it away at this point of his flight. We know at least that he came so far in safety."""
453,"though there was much which we might surmise. There was no chance of finding footsteps in the mire, for the rising mud oozed swiftly in upon them, but as we at last reached firmer ground beyond the morass we all looked eagerly for them. But no slightest sign of them ever met our eyes. If the earth told a true story, then Stapleton never reached that island of refuge towards which he struggled through the fog upon that last night. Somewhere in the heart of the great Grimpen Mire, down in the foul slime of the huge morass which had sucked him in, this cold and cruel-hearted man is forever buried."""
454,"a curly-haired spaniel. Poor Mortimer will never see his pet again. Well, I do not know that this place contains any secret which we have not already fathomed. He could hide his hound, but he could not hush its voice, and hence came those cries which even in daylight were not pleasant to hear. On an emergency he could keep the hound in the out-house at Merripit, but it was always a risk, and it was only on the supreme day, which he regarded as the end of all his efforts, that he dared do it. This paste in the tin is no doubt the luminous mixture with which the creature was daubed. It was suggested, of course, by the story of the family hell-hound, and by the desire to frighten old Sir Charles to death. No wonder the poor devil of a convict ran and screamed, even as our friend did, and as we ourselves might have done, when he saw such a creature bounding through the darkness of the moor upon his track. It was a cunning device, for, apart from the chance of driving your victim to his death, what peasant would venture to inquire too closely into such a creature should he get sight of it, as many have done, upon the moor? I said it in London, Watson"
455,"shadowed always by Stapleton in the cab. From his knowledge of our rooms and of my appearance, as well as from his general conduct, I am inclined to think that Stapleton's career of crime has been by no means limited to this single Baskerville affair. It is suggestive that during the last three years there have been four considerable burglaries in the West Country, for none of which was any criminal ever arrested. The last of these, at Folkestone Court, in May, was remarkable for the cold-blooded pistoling of the page, who surprised the masked and solitary burglar. I cannot doubt that Stapleton recruited his waning resources in this fashion, and that for years he has been a desperate and dangerous man."
456,"and also of his audacity in sending back my own name to me through the cabman. From that moment he understood that I had taken over the case in London, and that therefore there was no chance for him there. He returned to Dartmoor and awaited the arrival of the baronet."
457,"no doubt, described the sequence of events correctly, but there is one point which you have left unexplained. What became of the hound when its master was in London?"
458,"though it is unlikely that he ever placed himself in his power by sharing all his plans with him. There was an old manservant at Merripit House, whose name was Anthony. His connection with the Stapletons can be traced for several years, as far back as the schoolmastering days, so that he must have been aware that his master and mistress were really husband and wife. This man has disappeared and has escaped from the country. It is suggestive that Anthony is not a common name in England, while Antonio is so in all Spanish or Spanish-American countries. The man, like Mrs. Stapleton herself, spoke good English, but with a curious lisping accent. I have myself seen this old man cross the Grimpen Mire by the path which Stapleton had marked out. It is very probable, therefore, that in the absence of his master it was he who cared for the hound, though he may"
459,"I cannot give you a more detailed account of this curious case. I do not know that anything essential has been left unexplained."""
460,"at least it would paralyze the resistance which might be offered."""
461,"how could he explain the fact that he, the heir, had been living unannounced under another name so close to the property? How could he claim it without causing suspicion and inquiry?"""
462,"and I fear that you ask too much when you expect me to solve it. The past and the present are within the field of my inquiry, but what a man may do in the future is a hard question to answer. Mrs. Stapleton has heard her husband discuss the problem on several occasions. There were three possible courses. He might claim the property from South America, establish his identity before the British authorities there and so obtain the fortune without ever coming to England at all; or he might adopt an elaborate disguise during the short time that he need be in London; or, again, he might furnish an accomplice with the proofs and papers, putting him in as heir, and retaining a claim upon some proportion of his income. We cannot doubt from what we know of him that he would have found some way out of the difficulty. And now, my dear Watson, we have had some weeks of severe work, and for one evening, I think, we may turn our thoughts into more pleasant channels. I have a box for 'Les Huguenots.' Have you heard the De Reszkes? Might I trouble you then to be ready in half an hour, and we can stop at Marcini's for a little dinner on the way?"""
