366,"Can you ask, my dear Watson? Do you imagine that I have no respect for your medical talents? Could I fancy that your astute judgment would pass a dying man who, however weak, had no rise of pulse or temperature? At four yards, I could deceive you. If I failed to do so, who would bring my Smith within my grasp? No, Watson, I would not touch that box. You can just see if you look at it sideways where the sharp spring like a viper's tooth emerges as you open it. I dare say it was by some such device that poor Savage, who stood between this monster and a reversion, was done to death. My correspondence, however, is, as you know, a varied one, and I am somewhat upon my guard against any packages which reach me. It was clear to me, however, that by pretending that he had really succeeded in his design I might surprise a confession. That pretence I have carried out with the thoroughness of the true artist. Thank you, Watson, you must help me on with my coat. When we have finished at the police-station I think that something nutritious at Simpson's would not be out of place."
367,"But why Turkish?"" asked Mr. Sherlock Holmes, gazing fixedly at my boots. I was reclining in a cane-backed chair at the moment, and my protruded feet had attracted his ever-active attention."
368,"The bath!"" he said; ""the bath! Why the relaxing and expensive Turkish rather than the invigorating home-made article?"
369,"The train of reasoning is not very obscure, Watson,"" said Holmes with a mischievous twinkle. ""It belongs to the same elementary class of deduction which I should illustrate if I were to ask you who shared your cab in your drive this morning."""
370,"Bravo,"
371,quote
372,By the way
373,A savage?
374,"Exactly. That describes him very well. He is a bulky, bearded, sunburned fellow, who looks as if he would be more at home in a farmers' inn than in a fashionable hotel. A hard, fierce man, I should think, and one whom I should be sorry to offend."
375,Did he give a name?
376,What if I am?
377,May I ask what your name is?
378,Where is the Lady Frances Carfax?
379,What have you done with her? Why have you pursued her? I insist upon an answer!
380,quote
381,"who is a fellow-lodger with you in this hotel, and we may find him the starting-point for a more successful investigation."""
382,"The Langham Hotel will find me."""
383,"Mr. Holmes? I had your note and I have come. But what has this man to do with the matter?"""
384,"Dr. Watson, who is helping us in this affair."""
385,"I'm not responsible in these days. My nerves are like live wires. But this situation is beyond me. What I want to know, in the first place, Mr. Holmes, is, how in the world you came to hear of my existence at all."""
386,"Lady Frances's governess."""
387,"I see you know my whole story. I need hide nothing from you. I swear to you, Mr. Holmes, that there never was in this world a man who loved a woman with a more wholehearted love than I had for Frances. I was a wild youngster, I know--not worse than others of my class. But her mind was pure as snow. She could not bear a shadow of coarseness. So, when she came to hear of things that I had done, she would have no more to say to me. And yet she loved me--that is the wonder of it!--loved me well enough to remain single all her sainted days just for my sake alone. When the years had passed and I had made my money at Barberton I thought perhaps I could seek her out and soften her. I had heard that she was still unmarried, I found her at Lausanne and tried all I knew. She weakened, I think, but her will was strong, and when next I called she had left the town. I traced her to Baden, and then after a time heard that her maid was here. I'm a rough fellow, fresh from a rough life, and when Dr. Watson spoke to me as he did I lost hold of myself for a moment. But for God's sake tell me what has become of the Lady Frances."""
388,quote
389,"""That is the lady,"" said Holmes."
390,but I had hid myself in a doorway. Her
391,"I think, for she looked round her. Then"
392,"Poultney Square,"
393,"left my cab at the corner of the square, and"
394,and I
395,and she hastily closed
396,"and here I am."""
397,""" said Holmes, scribbling a few words"
398,and you can serve the cause best by taking this note down to
399,but I
400,"and for whom could it be but for her?"""
401,Mr. Green. Not a moment will be
402,""" he added as our client"
403,"""he will set the regular forces on the move. We are, as"
404,"the irregulars, and we must take our own line of action. The"
405,""" said he as we drove"
406,after first
407,they have made her a
408,and they
409,quote
410,"""So you might describe me,"""
411,"""My companion is also a dangerous ruffian. And together we are going through your house."""
412,"""Our time is limited, Watson,"""
413,"""If you try to stop us, Peters, you will most certainly get hurt. Where is that coffin which was brought into your house?"""
414,"""What do you want with the coffin? It is in use. There is a body in it."""
415,"""I must see the body."""
416,"""Never with my consent."""
417,"""Then without it."""
418,"""Thank God!"" he muttered. ""It's someone else."""
419,"""Ah, you've blundered badly for once, Mr. Sherlock Holmes,"""
420,"""Who is the dead woman?"""
421,"""I am going through your house,"""
422,"""Are you, though!"""
423,in CSV format:
424,"quote"""
425,""""
426,"my dear Watson,"""
427,"and the greatest is he who can recognize and repair them. To this modified credit I may, perhaps, make some claim. My night was haunted by the thought that somewhere a clue, a strange sentence, a curious observation, had come under my notice and had been too easily dismissed. Then, suddenly, in the gray of the morning, the words came back to me. It was the remark of the undertaker's wife, as reported by Philip Green. She had said, 'It should be there before now. It took longer, being out of the ordinary.' It was the coffin of which she spoke. It had been out of the ordinary. That could only mean that it had been made to some special measurement. But why? Why? Then in an instant I remembered the deep sides, and the little wasted figure at the bottom. Why so large a coffin for so small a body? To leave room for another body. Both would be buried under the one certificate. It had all been so clear, if only my own sight had not been dimmed. At eight the Lady Frances would be buried. Our one chance was to stop the coffin before it left the house."
428,"but it was a chance, as the result showed. These people had never, to my knowledge, done a murder. They might shrink from actual violence at the last. The could bury her with no sign of how she met her end, and even if she were exhumed there was a chance for them. I hoped that such considerations might prevail with them. You can reconstruct the scene well enough. You saw the horrible den upstairs, where the poor lady had been kept so long. They rushed in and overpowered her with their chloroform, carried her down, poured more into the coffin to insure against her waking, and then screwed down the lid. A clever device, Watson. It is new to me in the annals of crime. If our ex-missionary friends escape the clutches of Lestrade, I shall expect to hear of some brilliant incidents"
429,quote
430,"""Mr. Holmes,"" said the vicar in an agitated voice, ""the most extraordinary and tragic affair has occurred during the night. It is the most unheard-of business. We can only regard it as a special Providence that you should chance to be here at the time, for in all England you are the one man we need."""
431,"and our palpitating visitor with his agitated companion sat side by side upon it. Mr. Mortimer Tregennis was more self-contained than the clergyman, but the twitching of his thin hands and the brightness of his dark eyes showed that they shared a common emotion."
432,"as you seem to have made the discovery, whatever it may be, and the vicar to have had it second-hand, perhaps you had better do the speaking,"" said Holmes."
433,""" he said at last. ""On the face of it, it would appear to be a case of a very exceptional nature. Have you been there yourself, Mr. Roundhay?"""
434,"Mr. Mortimer Tregennis."""
435,"Mr. Holmes,"" said he eagerly. ""It is a bad thing to speak of, but I will answer you the truth."""
436,"Mr. Holmes, I supped there, as the vicar has said, and my elder brother George proposed a game of whist afterwards. We sat down about nine o'clock. It was a quarter-past ten when I moved to go. I left them all round the table, as merry as could be."""
437,"so I let myself out. I shut the hall door behind me. The window of the room in which they sat was closed, but the blind was not drawn down. There was no change in door or window this morning, or any reason to think that any stranger had been to the house. Yet there they sat, driven clean mad with terror, and"
438,quote
439,"""Remarkable--most remarkable!"" said Holmes, rising and taking his hat."
440,"""I think, perhaps, we had better go down to Tredannick Wartha without further delay. I confess that I have seldom known a case which at first sight presented a more singular problem."""
441,"""Why a fire?"" he asked once."
442,"""It won't do, Watson!"" said he with a laugh. ""Let us walk along the cliffs together and search for flint arrows. We are more likely to find them than clues to this problem."
443,quote
444,"""They are only too clear,"""
445,"""And yet, with a little more material, we may prove that they are not insurmountable,"""
446,"""I fancy that among your extensive archives, Watson, you may find some which were nearly as obscure."""
447,"""Meanwhile, we shall put the case aside until more accurate data are available, and devote the rest of our morning to the pursuit of neolithic man."""
448,"""Did you lose your boat through it?"""
449,"""Dear me! that is friendship indeed."""
450,"""I tell you they were relatives."""
451,"""Quite so--cousins of your mother. Was your baggage aboard the ship?"""
452,"""Some of it, but the main part at the hotel."""
453,"""I see. But surely this event could not have found its way into the Plymouth morning papers."""
454,"""No, sir; I had a telegram."""
455,"""Might I ask from whom?"""
456,"""It is my business."""
457,"""I have no objection to telling you,"""
458,"""Thank you,"""
459,"""I may say in answer to your original question that I have not cleared my mind entirely on the subject of this case, but that I have every hope of reaching some conclusion. It would be premature to say more."""
460,"""Perhaps you would not mind telling me if your suspicions point in any particular direction?"""
461,"""No, I can hardly answer that."""
462,"""Then I have wasted my time and need not prolong my visit."""
463,"""From the Plymouth hotel, Watson,"""
464,"""He is deeply interested."""
465,"""Deeply interested--yes. There is a thread here which we had not yet grasped and which might lead us through the tangle. Cheer up, Watson, for I am very sure that our material has not yet all come to hand. When it does we may soon leave our difficulties behind us."""
466,"quote"""
467,"I am glad to say that my investigation has not been entirely barren,"""
468,"You will remember, Watson, that there is a single common point of resemblance in the varying reports which have reached us. This concerns the effect of the atmosphere of the room in each case upon those who had first entered it. You will recollect that Mortimer Tregennis, in describing the episode of his last visit to his brother's house, remarked that the doctor on entering the room fell into a chair? You had forgotten? Well I can answer for it that it was so. Now, you will remember also that Mrs. Porter, the housekeeper, told us that she herself fainted upon entering the room and had afterwards opened the window. In the second case--that of Mortimer Tregennis himself--you cannot have forgotten the horrible stuffiness of the room when we arrived, though the servant had thrown open the window. That servant, I found upon inquiry, was so ill that she had gone to her bed. You will admit, Watson, that these facts are very suggestive. In each case there is evidence of a poisonous atmosphere. In each case, also, there is combustion going on in the room--in the one case a fire, in the other a lamp. The fire was needed, but the lamp was lit--as a comparison of the oil consumed will show--long after it was broad daylight. Why? Surely because there is some connection between three things--the burning, the stuffy atmosphere, and, finally, the madness or death of those unfortunate people. That is clear, is it not?"""
469,"quote"""
470,"then, that something was burned in each case which produced an atmosphere causing strange toxic effects. Very good. In the first instance--that of the Tregennis family--this substance was placed in the fire. Now the window was shut, but the fire would naturally carry fumes to some extent up the chimney. Hence one would expect the effects of the poison to be less than in the second case, where there was less escape for the vapour. The result seems to indicate that it was so, since in the first case only the woman, who had presumably the more sensitive organism, was killed, the others exhibiting that temporary or permanent lunacy which is evidently the first effect of the drug. In the second"
471,"""quote"""
472,"""I confess that I never imagined that the effect could be so sudden and so severe."""
473,"""We must give the room a little time to clear. I take it, Watson, that you have no longer a shadow of a doubt as to how these tragedies were produced?"""
474,"""But the cause remains as obscure as before. Come into the arbour here and let us discuss it together. That villainous stuff seems still to linger round my throat. I think we must admit that all the evidence points to this man, Mortimer Tregennis, having been the criminal in the first tragedy, though he was the victim in the second one. We must remember, in the first place, that there is some story of a family quarrel, followed by a reconciliation. How bitter that quarrel may have been, or how hollow the reconciliation we cannot tell. When I think of Mortimer Tregennis, with the foxy face and the small shrewd, beady eyes behind the spectacles, he is not a man whom I should judge to be of a particularly forgiving disposition. Well, in the next place, you will remember that this idea of someone moving in the garden, which took our attention for a moment from the real cause of the tragedy, emanated from him. He had a motive in misleading us. Finally, if he did not throw the substance into the fire at the moment of leaving the room, who did do so? The affair happened immediately after his departure. Had anyone else come in, the family would certainly have risen from the table. Besides, in peaceful Cornwall, visitors did not arrive after ten o'clock at night. We may take it, then, that all the evidence points to Mortimer Tregennis as the culprit."""
475,"""Then his own death was suicide!"""
476,"""Well, Watson, it is on the face of it a not impossible supposition. The man who had the guilt upon his soul of having brought such a fate upon his own family might well be driven by remorse to inflict it upon himself. There are, however, some cogent reasons against it. Fortunately, there is one man in England who knows all about it, and I have made arrangements by which we shall hear the facts this afternoon from his own lips. Ah! he is a little before his time. Perhaps you would kindly step this way, Dr. Leon"
477,quote
478,"""The vicar knew. He was in our confidence. He would tell you that she was an angel upon earth. That was why he telegraphed to me and I returned. What was my baggage or Africa to me when I learned that such a fate had come upon my darling?"""
479,"""Proceed,"""
480,"""It is no reflection upon your professional knowledge,"""
481,"""No, I have never heard of it."""
482,"""Well, sir?"""
483,"""I am about to tell you, Mr. Holmes, all that actually occurred, for you already know so much that it is clearly to my interest that you should know all. I have already explained the relationship in which I stood to the Tregennis family. For the sake of the sister I was friendly with the brothers. There was a family quarrel about money which estranged this man Mortimer, but it was supposed to be made up, and I afterwards met him as I did the others. He was a sly, subtle, scheming man, and several things arose which gave me a suspicion of him, but I had no cause for any positive quarrel."
484,"""One day, only a couple of weeks ago, he came down to my cottage and I showed him some of my African curiosities. Among other things I exhibited this powder, and I told him of its strange properties, how it stimulates those brain centres which control the emotion of fear, and how either madness or death is the fate of the unhappy native who is subjected to the ordeal by the priest of his tribe. I told him also how powerless European science would be to detect it. How he took it I cannot say, for I never left the room, but there is no doubt that it was then, while I was opening cabinets and stooping to boxes, that he managed to abstract some of the devil's-foot root. I well remember how he plied me with questions as to the amount and the time that was needed for its effect, but I little dreamed that he could have a personal reason for asking."
485,"""I thought no more of the matter until the vicar's telegram reached me at Plymouth. This villain had thought that I would be at sea before the news could reach me, and that I should be lost for years in Africa. But I returned at once. Of course, I could not listen to the details without feeling assured that my poison had been used. I came round to see you on the"
486,quote
487,"""So far as I can judge the trend of events, you will probably be back in Berlin within the week,"""
488,"""When you get there, my dear Von Bork, I think you will be surprised at the welcome you will receive. I happen to know what is thought in the highest quarters of your work in this country."""
489,"""They are not very hard to deceive,"""
490,"""I don't know about that,"""
491,"""They have strange limits and one must learn to observe them. It is that surface simplicity of theirs which makes a trap for the stranger. One's first impression is that they are entirely soft. Then one comes suddenly upon something very hard, and you know that you have reached the limit and must adapt yourself to the fact. They have, for example, their insular conventions which simply must be observed."""
492,"""Meaning 'good form' and that sort of thing?"""
493,"""Meaning British prejudice in all its queer manifestations. As an example I may quote one of my own worst blunders--I can afford to talk of my blunders, for you know my work well enough to be aware of my successes. It was on my first arrival. I was invited to a week-end gathering at the country house of a cabinet minister. The conversation was amazingly indiscreet."""
494,"""I've been there,"""
495,"""Exactly. Well, I naturally sent a resume of the information to Berlin. Unfortunately our good chancellor is a little heavy-handed in these matters, and he transmitted a remark which showed that he was aware of what had been said. This, of course, took the trail straight up to me. You've no idea the harm that it did me. There was nothing soft about our British hosts on that occasion, I can assure you. I was two years living it down. Now you, with this sporting pose of yours--"""
496,"""No, no, don't call it a pose. A pose is an artificial thing. This is quite natural. I am a born sportsman. I enjoy it."""
497,"""Well, that makes it the more effective. You yacht against them, you hunt with them, you play polo, you match them in every game, your four-in-hand takes the prize at Olympia. I have even heard that"
498,quote
499,quote
500,"""It was James's own fault. You know that yourself. He was too self-willed for the job."""
501,"""James was a bonehead--I give you that. Then there was Hollis."""
502,"""The man was mad."""
503,"""Well, he went a bit woozy towards the end. It's enough to make a man bug-house when he has to play a part from morning to night with a hundred guys all ready to set the coppers wise to him. But now there is Steiner--"""
504,"""What about Steiner?"""
505,"""Well, they've got him, that's all. They raided his store last night, and he and his papers are all in Portsmouth jail. You'll go off and he, poor devil, will have to stand the racket, and lucky if he gets off with his life. That's why I want to get over the water as soon as you do."""
506,"""How could they have got on to Steiner?"" he muttered. ""That's the worst blow yet."""
507,"""Well, you nearly had a worse one, for I believe they are not far off me."""
508,"""You don't mean that!"""
509,"""Sure thing. My landlady down Fratton way had some inquiries, and when I heard of it I guessed it was time for me to hustle. But what I want to know, mister, is how the coppers know these things? Steiner is the fifth man you've lost since I signed on with you, and I know the name of the sixth if I don't get a move on. How do you explain it, and ain't you ashamed to see your men go down like this?"""
510,"""How dare you speak in such a way!"""
511,"""If I didn't dare things, mister, I wouldn't be in your service. But I'll tell you straight what is in my mind. I've heard that with you German politicians when an agent has done his work you are not sorry to see him put away."""
512,"""Do you dare to suggest that I have given away my own agents!"""
513,"""I don't stand for that, mister, but there's a stool pigeon or a cross somewhere, and it's up to you to find out where it is. Anyhow I am taking no more chances. It's me for little Holland, and the sooner the better."""
514,"""We have been allies"
515,quote
516,Alone I did it.
517,But how did you get to work again?
518,"Ah, I have often marvelled at it myself."
519,"The Foreign Minister alone I could have withstood, but when the Premier also deigned to visit my humble roof--!"
520,"Things were going wrong, and no one could understand why they were going wrong."
521,"Agents were suspected or even caught, but there was evidence of some strong and secret central force."
522,It was absolutely necessary to expose it.
523,Strong pressure was brought upon me to look into the matter.
524,"It has cost me two years, Watson, but they have not been devoid of excitement."
525,"When I say that I started my pilgrimage at Chicago, graduated in an Irish secret society at Buffalo, gave serious trouble to the constabulary at Skibbereen, and so eventually caught the eye of a subordinate agent of Von Bork, who recommended me as a likely man, you will realize that the matter was complex."
526,"Since then I have been honoured by his confidence, which has not prevented most of his plans going subtly wrong and five of his best agents being in prison."
527,"Well, sir, I hope that you are none the worse!"
528,"Though unmusical, German is the most expressive of all languages,"
529,Hullo! Hullo!
530,This should put another bird in the cage.
531,"I had no idea that the paymaster was such a rascal, though I have long had an eye upon him."
532,"Mister Von Bork, you have a great deal to answer for."
533,"I shall get level with you, Altamont."
534,"The old sweet song,"
535,How often have I heard it in days gone by.
536,"Curse you, you double traitor!"
537,"No, no, it is not so bad as that."
538,Then who are you?
539,"It is really immaterial who I am, but since the matter seems to interest you, Mr. Von Bork, I may say that this is not my first acquaintance with the members of your family."
540,I have done a good deal of business in Germany in the past and my name is probably familiar to you.
541,It was I who brought about the separation between Irene Adler and the late King of Bohemia
542,the output will be:
543,quote
