number,quote
427,"a curly-haired spaniel. Poor Mortimer will never see his pet again. Well, I do not know that this place contains any secret which we have not already fathomed. He could hide his hound, but he could not hush its voice, and hence came those cries which even in daylight were not pleasant to hear. On an emergency he could keep the hound in the out-house at Merripit, but it was always a risk, and it was only on the supreme day, which he regarded as the end of all his efforts, that he dared do it. This paste in the tin is no doubt the luminous mixture with which the creature was daubed. It was suggested, of course, by the story of the family hell-hound, and by the desire to frighten old Sir Charles to death. No wonder the poor devil of a convict ran and screamed, even as our friend did, and as we ourselves might have done, when he saw such a creature bounding through the darkness of the moor upon his track. It was a cunning device, for, apart from the chance of driving your victim to his death, what peasant would venture to inquire too closely into such a creature should he get sight of it, as many have done"
428,quote
429,We now come to that portion of his life which has proved to be of such intense interest to us. The fellow had evidently made inquiry and found that only two lives intervened between him and a valuable estate.
430,"When he went to Devonshire his plans were, I believe, exceedingly hazy, but that he meant mischief from the first is evident from the way in which he took his wife with him in the character of his sister."
431,"The baronet himself told him about the family hound, and so prepared the way for his own death. Stapleton, as I will continue to call him, knew that the old man's heart was weak and that a shock would kill him. So much he had learned from Dr. Mortimer."
432,Having conceived the idea he proceeded to carry it out with considerable finesse. An ordinary schemer would have been content to work with a savage hound. The use of artificial means to make the creature diabolical was a flash of genius upon his part.
433,"He had hoped that his wife might lure Sir Charles to his ruin, but here she proved unexpectedly independent. She would not endeavour to entangle the old gentleman in a sentimental attachment which might deliver him over to his enemy."
434,"He found a way out of his difficulties through the chance that Sir Charles, who had conceived a friendship for him, made him the minister of his charity in the case of this unfortunate woman, Mrs. Laura Lyons."
435,"He, by a specious argument, prevented her from going, and so had the chance for which he had waited."
436,"Driving back in the evening from Coombe Tracey he was in time to get his hound, to treat it with his infernal paint, and to bring the beast round to the gate at which he had reason to expect that he would find the old gentleman waiting."
437,"He fell dead at the end of the alley from heart disease and terror. The hound had kept upon the grassy border while the baronet had run down the path, so that no track but the man's was visible."
438,"It was very essential for Stapleton to get some article of Sir Henry's attire so that, in case he was driven to use the dog, he could make the hound appear to be acting under his orders."
439,shadowed always
440,"as well as from his general conduct, I am inclined to"
441,for none of which was any criminal ever arrested. The
442,"at Folkestone Court, in May, was remarkable for the"
443,who surprised the masked and
444,and that for years he has been a desperate
445,"no doubt, described the sequence of"
446,but there is one point which you have left
447,
448,whose name was Anthony. His connection with the
449,as far back as the
450,so that he must have been aware that his master
451,while Antonio is so in all Spanish or
452,"like Mrs. Stapleton herself,"
453,but with a curious lisping accent. I have myself
454,"therefore, that in the absence"
455,though he may never
456,whither they were soon
457,"""quote"""
458,"""A woman of Spanish blood does not condone such an injury so lightly."""
459,"""And now, my dear Watson, without referring to my notes, I cannot give you a more detailed account of this curious case. I do not know that anything essential has been left unexplained."""
460,"""The beast was savage and half-starved. If its appearance did not frighten its victim to death, at least it would paralyze the resistance which might be offered."""
461,"""No doubt. There only remains one difficulty. If Stapleton came into the succession, how could he explain the fact that he, the heir, had been living unannounced under another name so close to the property?"""
462,"""It is a formidable difficulty, and I fear that you ask too much when you expect me to solve it. The past and the present are within the field of my inquiry, but what a man may do in the future is a hard question to answer."""
463,"""Mrs. Stapleton has heard her husband discuss the problem on several occasions. There were three possible courses. He might claim the property from South America, establish his identity before the British authorities there and so obtain the fortune without ever coming to England at all; or he might adopt an elaborate disguise during the short time that he need be in London; or, again, he might furnish an accomplice with the proofs and papers, putting him in as heir, and retaining a claim upon some proportion of his income."""
464,"""We cannot doubt from what we know of him that he would have found some way out of the difficulty."""
465,"""And now, my dear Watson, we have had some weeks of severe work, and for one evening, I think, we may turn our thoughts into more pleasant channels."""
466,"""I have a box for 'Les Huguenots.' Have you heard the De Reszkes? Might I trouble you then to be ready in half an hour, and we can stop at Marcini's for a little dinner on the way?"""
