432,"""And yet I can't get out of doing business with him--indeed, he is here at my invitation."""
433,"""But who is he?"""
434,"""I'll tell you, Watson. He is the king of all the blackmailers."""
435,"""He allows it to be known that he is prepared to pay very high sums for letters which compromise people of wealth or position."""
436,"""He receives these wares not only from tre"
437,"quote"""
438,"dear me, how unfortunate!"""
439,"indeed!"""
440,"Holmes!"""
441,"Escott by name. I have walked out with her each evening, and I have talked with her. Good heavens, those talks! However, I have got all I wanted. I know Milverton's house as I know the palm of my hand."""
442,"Holmes?"""
443,"my dear Watson. You must play your cards as best you can when such a stake is on the table. However, I rejoice to say that I have a hated rival who will certainly cut me out the instant that my back is turned. What a splendid night it is!"""
444,"I mean to burgle Milverton's house to-night."""
445,"Holmes, think what you are doing,"""
446,"I have given it every consideration. I am never precipitate in my actions, nor would I adopt so energetic and indeed so dangerous a course if any other were possible. Let us look at the matter clearly and fairly. I suppose that you will admit that the action is morally justifiable, though technically criminal. To burgle his house is no more than to forcibly take his pocket-book--an action in which you were prepared to aid me."""
447,""""
448,"that is part of the risk. There is no other possible way of regaining these letters. The unfortunate lady has not the money, and there are none of her people in whom she could confide. To-morrow is the last day of grace, and unless we can get the letters to-night this villain will be as good as his word and will bring about her ruin. I must, therefore, abandon my client to her fate or I must play this last card. Between ourselves, Watson, it's a sporting duel between this fellow Milverton and me. He had, as you saw, the best of the first exchanges; but my self-respect and my reputation are concerned to fight it to a finish."""
449,I don
450,quote
451,"""I don't like it,"""
452,"""Can I do anything?"""
453,"""Yes; stand by the door. If you hear anyone come, bolt it on the inside, and we can get away as we came. If they come the other way, we can get through the door if our job is done, or hide behind these window curtains if it is not. Do you understand?"""
454,"""I know, Watson."""
455,"""Turning up the cuffs of your dress-coat--he had placed his overcoat on a chair--Holmes laid out two drills, a jemmy, and several skeleton keys."""
456,"""Finally I heard a click, the broad green door swung open, and inside I had a glimpse of a number of paper packets, each tied, sealed, and inscribed."""
457,"""Suddenly I saw him halt, listen intently, and then in an instant he had swung the door of the safe to, picked up his coat, stuffed his tools into the pockets, and darted behind the window curtain, motioning me to do the same."""
458,"""There was a sharp snick as the electric light was turned on."""
459,"""So far I had not dared to look out, but now I gently parted the division of the curtains in front of me and peeped through."""
460,"""I felt Holmes's hand steal into mine and give me a reassuring shake,"""
461,"""So this was the explanation of the unlocked door and of the nocturnal vigil of Milverton."""
462,"""Well,"""
463,"""Well,"""
464,"""Well,"""
465,"quote"""
466,"as it is probable that the criminals were men of good position, whose sole object was to prevent social exposure."""
467,anyhow. And a queer madness too! You wouldn't think there
468,""" I answered."
469,"my dear Watson,"" said Holmes, shaking his head; ""for"
470,"how do you explain it?"""
471,
472,"where a sound might arouse the family, the"
473,"whereas in the surgery,"
474,it was smashed where it
475,and yet I dare call
476,"Watson,"
477,"therefore, to smile at your three"
478,"Lestrade, and I shall be very much obliged to you if"
479,quote
480,"It's an extraordinary thing, that all my life I have been collecting other people's news, and now that a real piece of news has come my own way I am so confused and bothered that I can't put two words together."
481,If I had come in here as a journalist I should have interviewed myself and had two columns in every evening paper.
482,"What has it turned to, then?"
483,"To murder. Mr. Harker, will you tell these gentlemen exactly what has occurred?"
484,"It's an extraordinary thing, that all my life I have been collecting other people's news, and now that a real piece of news has come my own way I am so confused and bothered that I can't put two words together."
485,It all seems to centre round that bust of Napoleon which I bought for this very room about four months ago.
486,"I was sitting in my den, which is at the back of the top of the house, about three o'clock, when I was convinced that I heard some sounds downstairs."
487,I sat frozen with horror for a minute or two.
488,You can see for yourself that anyone going out through that open window could reach the front doorstep by taking a long stride.
489,"I had just time to blow on my police-whistle, and then I must have fainted, for I knew nothing more until I found the policeman standing over me in the hall."
490,"Well, who was the murdered man?"
491,There's nothing to show who he was.
492,"He is a tall man, sunburned, very powerful, not more than thirty."
493,"He is poorly dressed, and yet does not appear to be a labourer."
494,A horn-handled clasp knife was lying in a pool of blood beside him.
495,"Whether it was the weapon which did the deed, or whether it belonged to the dead man, I do not know."
496,"There was no name on his clothing, and nothing in his pockets save an apple, some string, a shilling map of London, and a photograph."
497,And what became of the bust?
498,We had news of it just before you came. It has been found in the front garden of an empty house in Camp
499,quote
500,"""No doubt; and yet it is not quite the way in which I should approach the case."""
501,"""What would you do, then?"""
502,"""Oh, you must not let me influence you in any way! I suggest that you go on your line and I on mine. We can compare notes afterwards, and each will supplement the other."""
503,"""Very good."""
504,"""If you are going back to Pitt Street you might see Mr. Horace Harker. Tell him from me that I have quite made up my mind, and that it is certain that a dangerous homicidal lunatic with Napoleonic delusions was in his house last night. It will be useful for his article."""
505,"""You don't seriously believe that?"""
506,"""Don't I? Well, perhaps I don't. But I am sure that it will interest Mr. Horace Harker and the subscribers of the Central Press Syndicate."""
507,"""Now, Watson, I think that we shall find that we have a long and rather complex day's work before us. I should be glad, Lestrade, if you could make it convenient to meet us at Baker Street at six o'clock this evening. Until then I should like to keep this photograph found in the dead man's pocket. It is possible that I may have to ask your company and assistance upon a small expedition which will have to be undertaken to-night, if my chain of reasoning should prove to be correct. Until then, good-bye and good luck!"""
508,"""Well, well, we can't expect to have it all our own way, Watson."""
509,"""We must come back in the afternoon if Mr. Harding will not be here until then. I am, as you have no doubt surmised, endeavouring to trace these busts to their source, in order to find if there is not something peculiar which may account for their remarkable fate. Let us make for Mr. Morse Hudson, of the Kennington Road, and see if he can throw any light upon the problem."""
510,"""Yes, sir. On my very counter, sir."""
511,"""Yes, sir. On my very counter, sir."""
512,"""What we pay rates and taxes for I don't know, when any ruffian can come in and break one's goods. Yes, sir, it was I who sold Dr. Barn"
513,quote
514,"We supplied him with the bust some months ago. We ordered three busts of that sort from Gelder & Co., of Stepney. They are all sold now. To whom? Oh, I dare say by consulting our sales book we could very easily tell you. Yes, we have the entries here. One to Mr. Harker, you see, and one to Mr. Josiah Brown, of Laburnum Lodge, Laburnum Vale, Chiswick, and one to Mr. Sandeford, of Lower Grove Road, Reading. No, I have never seen this face which you show me in the photograph. You would hardly forget it, would you, sir, for I've seldom seen an uglier. Have we any Italians on the staff? Yes, sir, we have several among our workpeople and cleaners. I dare say they might get a peep at that sales book if they wanted to. There is no particular reason for keeping a watch upon that book. Well, well, it's a very strange business, and I hope that you'll let me know if anything comes of your inquiries."
515,"We have had a very busy day, and not entirely a wasted one,"" my friend explained. ""We have seen both the retailers and also the wholesale manufacturers. I can trace each of the busts now from the beginning."
516,"""The busts!"" cried Lestrade. ""Well, well, you have your own methods, Mr. Sherlock Holmes, and it is not for me to say a word against them, but I think I have done a better day's work than you. I have identified the dead man."
517,And found a cause for the crime.
518,"""Splendid!"""
519,"We have an inspector who makes a specialty of Saffron Hill and the Italian quarter. Well, this dead man had some Catholic emblem round his neck, and that, along with his colour, made me think he was from the South. Inspector Hill knew him the moment he caught sight of him. His name is Pietro Venucci, from Naples, and he is one of the greatest cut-throats in London. He is connected with the Mafia, which, as you know, is a secret political society, enforcing its decrees by murder. Now you see how the affair begins to clear up. The other fellow is probably an Italian also, and a member"
520,quote
521,"""Mr. Josiah Brown, I suppose?"""
522,"""I fear it is rather too late an hour for explanations,"" said Holmes."
523,"""That's all right,"" said Lestrade, as we parted. ""Hill knows all"
524,and he will give a name to him. You'll find that my
525,"Mr. Holmes, for the workmanlike way in"
526,"""When we met again next evening Lestrade was furnished with much"
527,"it appeared, was"
528,second name unknown. He was a well-known ne'er-do-well among
529,but he had taken to evil courses and had
530,as we
531,for stabbing a fellow-countryman. He could talk
532,and he refused to answer any questions upon the
533,since he was engaged in
534,"much of which we already knew, Holmes listened with"
535,"who knew him so well, could clearly see"
536,and I detected a mixture of mingled
537,"""Yes, gentlemen,"" said he, ""it is the most famous pearl now"
538,"and it has been my good fortune, by a"
539,to trace it from the
540,"where it was lost,"
541,the last of the six busts of Napoleon
542,of Stepney. You will
543,"Lestrade, the sensation"
544,quote
545,"The main fact is that he had the pearl, and at that moment, when it was on his person, he was pursued by the police."
546,"Six plaster casts of Napoleon were drying in the passage. One of them was still soft. In an instant Beppo, a skilful workman, made a small hole in the wet plaster, dropped in the pearl, and with a few touches covered over the aperture once more. It was an admirable hiding-place. No one could possibly find it."
547,"But Beppo was condemned to a year's imprisonment, and in the meanwhile his six busts were scattered over London. He could not tell which contained his treasure. Only by breaking them could he see. Even shaking would tell him nothing, for as the plaster was wet it was probable that the pearl would adhere to it--as, in fact, it has done."
548,"Beppo did not despair, and he conducted his search with considerable ingenuity and perseverance. Through a cousin who works with Gelder he found out the retail firms who had bought the busts. He managed to find employment with Morse Hudson, and in that way tracked down three of them. The pearl was not there. Then, with the help of some Italian employe, he succeeded in finding out where the other three busts had gone."
549,If he was his confederate why should he carry his photograph?
550,"As a means of tracing him if he wished to inquire about him from any third person. That was the obvious reason. Well, after the murder I calculated that Beppo would probably hurry rather than delay his movements. He would fear that the police would read his secret, and so he hastened on before they should get ahead of him."
551,"I warned the inmates of the house, so as to avoid a second tragedy, and we went down with the happiest results. By that time, of course, I knew for certain that it was the Borgia pearl that we were after. The name of the murdered man linked the one event with the other. There only remained a single bust--the Reading one--and the pearl must be there."
552,"Well, said Lestrade, I've seen you handle a good many cases, Mr. Holmes, but I don't know that I ever knew a more workmanlike one than that. We're not jealous of you at Scotland Yard. No, sir, we are very proud of you,"
553,"""quote"""
554,""""""
555,"Mr. Holmes. You amaze me. How could you possibly know that."","""""
556,""""""
557,"however, with the utmost earnestness, and I am convinced that he was speaking the truth."","""""
558,"had broken his pencil, and had been compelled to put a fresh point to it."","""""
559,"who was recovering his good-humour as his attention became more engrossed by the case. ""Fortune has been your friend."","""""
560,"and so is Bannister, that it was smooth and unstained. Now I found a clean cut in it about three inches long--not a mere scratch, but a positive cut. Not only this, but on the table I found a small ball of black dough, or clay, with specks of something which looks like sawdust in it. I am convinced that these marks were left by the man who rifled the papers. There were no footmarks and no other evidence as to his identity. I was at my wits' ends, when suddenly the happy thought occurred to me that you were in the town, and I came straight round to put the matter into your hands. Do help me, Mr. Holmes! You see my dilemma. Either I must find the man or else the examination must be postponed until fresh papers are prepared, and since this cannot be done without explanation there will ensue a hideous scandal, which will throw a cloud not only on the college, but on the University. Above all things I desire to settle the matter quietly and"
561,quote
562,I have always done you an injustice. There are others. What
563,I see nothing.
564,"I presume, the black, doughy"
565,I
566,there appear to be grains of sawdust in it.
567,"this is very interesting. And the cut--a positive tear, I"
568,old-fashioned
569,I see nothing. What about this curtain? You hang your
570,since the bed is too low and the wardrobe
571,"I suppose?"""
572,from some little rigidity
573,that he was prepared for an emergency.
574,"putty-like stuff, exactly like the"
575,"Mr. Soames."""
576,and
577,
578,quote
579,
580,
581,""""
582,
583,
584,"Mr. Holmes, I cannot undertake to say. He is taller than the Indian, not so tall as Gilchrist. I suppose five foot six would be about it."""
585,
586,
587,"Mr. Holmes, you are surely not going to leave me in this abrupt fashion! You don't seem to realize the position. To-morrow is the examination. I must take some definite action to-night. I cannot allow the examination to be held if one of the papers has been tampered with. The situation must be faced."""
588,
589,
590,"Mr. Holmes."""
591,
592,"also the pencil cuttings. Good-bye."""
593,
594,"Watson, what do you think of it?"""
595,
596,"is it not? There are your three men. It must be one of them. You take your choice. Which is yours?"""
597,
598,
599,
600,
601,"and every moment was of value. No, I see nothing in that. Pencils, too, and knives--all was satisfactory. But that fellow does puzzle me."""
602,
603,
604,"Bannister, the servant. What's his game in the matter?"""
605,
606,quote
607,quote
608,it's as well we have not to turn out to-night.
609,"my poor Watson, want overcoats and cravats and galoshes, and every aid that man ever invented to fight the weather. Wait a bit, though! There's the cab off again! There's hope yet. He'd have kept it if he had wanted us to come. Run down, my dear fellow, and open the door, for all virtuous folk have been long in bed."
610,my dear sir. I hope you have no designs upon us on such a night as this.
611,"my dear Hopkins, draw up and warm your toes. Here's a cigar, and the doctor has a prescription containing hot water and a lemon which is good medicine on a night like this. It must be something important which has brought you out in such a gale."
612,"Mr. Holmes. I've had a bustling afternoon, I promise you. Did you see anything of the Yoxley case in the latest editions?"
613,"it was only a paragraph, and all wrong at that, so you have not missed anything. I haven't let the grass grow under my feet. It's down in Kent, seven miles from Chatham and three from the railway line. I was wired for at three-fifteen, reached Yoxley Old Place at five, conducted my investigation, was back at Charing Cross by the last train, and straight to you by cab."
614,"I suppose, that you are not quite clear about your case?"
615,"and yet at first it seemed so simple that one couldn't go wrong. There's no motive, Mr. Holmes. That's what bothers me--I can't put my hand on a motive. Here's a man dead--there's no denying that--but, so far as I can see, no reason on earth why anyone should wish"
616,quote
617,"Well, let us hear about it. What sort of job did you make of it?"
618,"It is very rough, of course, and it only deals with the points which seem to me to be essential. All the rest you will see later for yourself. Now, first of all, presuming that the assassin entered the house, how did he or she come in? Undoubtedly by the garden path and the back door, from which there is direct access to the study. Any other way would have been exceedingly complicated. The escape must have also been made along that line, for of the two other exits from the room one was blocked by Susan as she ran downstairs and the other leads straight to the Professor's bedroom. I therefore directed my attention at once to the garden path, which was saturated with recent rain and would certainly show any footmarks."
619,Where does this path lead to?
620,How long is it?
621,At the point where the path passes through the gate you could surely pick up the tracks?
622,"Well, then, these tracks upon the grass, were they coming or going?"
623,A large foot or a small?
624,You could not distinguish.
625,"It has been pouring rain and blowing a hurricane ever since, said he. It will be harder to read now than that palimpsest. Well, well, it can't be helped. What did you do, Hopkins, after you had made certain that you had made certain of nothing?"
626,"That's the best I can do for you, said he. It may prove to be of some use."
627,"Surely my deductions are simplicity itself, said he. It would be difficult to name any articles which afford a finer field for inference than a pair of glasses, especially so remarkable a pair as these. That they belong to a woman I infer from their delicacy, and also, of course, from the last words of the dying man. As to her being a person of refinement and well dressed, they are, as you perceive, handsomely mounted in solid gold, and it is inconceivable that anyone who wore such glasses could be slatternly in other respects. You will find that the clips are too wide for your nose, showing that the lady's nose was very broad at the base. This sort of nose is usually a short and coarse one, but there are a sufficient number of exceptions to prevent me from being dog"
628,quote
629,"You will perceive that the clips are lined with tiny bands of cork to soften the pressure upon the nose. One of these is discoloured and worn to some slight extent, but the other is new. Evidently one has fallen off and been replaced. I should judge that the older of them has not been there more than a few months. They exactly correspond, so I gather that the lady went back to the same establishment for the second."
630,"By George, it's marvellous! To think that I had all that evidence in my hand and never knew it! I had intended, however, to go the round of the London opticians."
631,"Of course you would. Meanwhile, have you anything more to tell us about the case?"
632,Ah! there I am not in a position to help you. But I suppose you want us to come out tomorrow?
633,"If it is not asking too much, Mr. Holmes. There's a train from Charing Cross to Chatham at six in the morning, and we should be at Yoxley Old Place between eight and nine."
634,"Then we shall take it. Your case has certainly some features of great interest, and I shall be delighted to look into it. Well, it's nearly one, and we had best get a few hours' sleep. I dare say you can manage all right on the sofa in front of the fire. I'll light my spirit-lamp and give you a cup of coffee before we start."
635,"The gale had blown itself out next day, but it was a bitter morning when we started upon our journey. We saw the cold winter sun rise over the dreary marshes of the Thames and the long, sullen reaches of the river, which I shall ever associate with our pursuit of the Andaman Islander in the earlier days of our career."
636,"Well, Wilson, any news?"
637,"No, sir, nothing."
638,No reports of any stranger seen?
639,"No, sir. Down at the station they are certain that no stranger either came or went yesterday."
640,"Well, it's only a reasonable walk to Chatham. Anyone might stay there, or take a train without being observed. This is the garden path of which I spoke, Mr. Holmes. I'll pledge my word there was no mark on it yesterday."
641,quote
642,I have not yet made up my mind
643,I shall indeed be indebted to you if you can throw a light where all is so dark to us
644,You are a man of action--you are a man of affairs
645,It is a more probable supposition than murder
646,But the eye-glasses?
647,"As to the knife, it might well be thrown far from the unfortunate man as he fell"
648,What is in that cupboard in the bureau?
649,Nothing that would help a thief
650,No; I hardly think that it would help me
651,It is possible that I am utterly mistaken
652,"Well, well, you may see for yourself"
653,"Of course, we always have the optician clue to fall back upon, but I take a short cut when I can get it"
654,"Ah, here is the good Mrs. Marker!"
655,"Yes, Mr. Holmes, it is as you say, sir"
656,But it kills the appetite
657,"Well, I don't know about that, sir"
658,I suppose the Professor eats hardly anything?
659,"Well, he is variable"
660,"I'll wager he took no breakfast this morning, and won't face his lunch after all the cigarettes I saw him consume"
661,"Well, you're out there, sir, as it happens, for he ate a remarkable big breakfast this morning"
662,We must go up and have it out with our friend the Professor
663,"have you solved this mystery yet?"""
664,"Mr. Sherlock Holmes. You compel me to tell you that this is too serious a matter to be treated in such a fashion."""
665,"Professor Coram, and I am sure that it is sound. What your motives are or what exact part you play in this strange business I am not yet able to say. In a few minutes I shall probably hear it from your own lips. Meanwhile I will reconstruct what is past for your benefit, so that you may know the information which I still require."
666,"and I do not find that slight discolouration which the scratch made upon the varnish would have produced. You were not an accessory, therefore, and she came, so far as I can read the evidence, without your knowledge to rob you."""
667,""""
668,"having traced this lady so far, you can also say what has become of her."""
669,"and stabbed him in order to escape. This catastrophe I am inclined to regard as an unhappy accident, for I am convinced that the lady had no intention of inflicting so grievous an injury. An assassin does not come unarmed. Horrified by what she had done she rushed wildly away from the scene of the tragedy. Unfortunately for her she had lost her glasses in the scuffle, and as she was extremely short-sighted she was really helpless without them. She ran down a corridor, which she imagined to be that by which she had come--both were lined with cocoanut matting--and it was only when it was too late that she understood that she had taken the wrong passage and that her retreat was cut off behind her. What was she to do? She could not go back. She could not remain where she was. She must go on. She went on. She mounted a stair, pushed open a door, and found herself in your room."""
670,Mr. Holmes. But there is one little flaw in your splendid theory. I was
671,"quote"""
672,""""
673,quote
674,"It's awful, Mr. Holmes, simply awful! I wonder my hair isn't grey."
675,"Godfrey Staunton--you've heard of him, of course? He's simply the hinge that the whole team turns on. I'd rather spare two from the pack and have Godfrey for my three-quarter line. Whether it's passing, or tackling, or dribbling, there's no one to touch him; and then, he's got the head and can hold us all together. What am I to do? That's what I ask you, Mr. Holmes. There's Moorhouse, first reserve, but he is trained as a half, and he always edges right in on to the scrum instead of keeping out on the touch-line. He's a fine place-kick, it's true, but, then, he has no judgment, and he can't sprint for nuts. Why, Morton or Johnson, the Oxford fliers, could romp round him. Stevenson is fast enough, but he couldn't drop from the twenty-five line, and a three-quarter who can't either punt or drop isn't worth a place for pace alone. No, Mr. Holmes, we are done unless you can help me to find Godfrey Staunton."
676,"My friend had listened with amused surprise to this long speech, which was poured forth with extraordinary vigour and earnestness, every point being driven home by the slapping of a brawny hand upon the speaker's knee. When our visitor was silent Holmes stretched out his hand and took down letter ""S"" of his commonplace book. For once he dug in vain into that mine of varied information."
677,"There is Arthur H. Staunton, the rising young forger, and there was Henry Staunton, whom I helped to hang, but Godfrey Staunton is a new name to me."
678,"Why, Mr. Holmes, I thought you knew things. I suppose, then, if you have never heard of Godfrey Staunton you don't know Cyril Overton either?"
679,"Great Scot! Why, I was first reserve for England against Wales, and I've skippered the 'Varsity all this year. But that's nothing! I didn't think there was a soul in England who didn't know Godfrey Staunton, the crack three-quarter,"
680,"Mr. Detective! I beg you to leave no stone unturned to bring him safely back. As to money, well, so far as a fiver, or even a tenner, goes, you can always look to me."""
681,""""
682,quote
683,"""What o'clock was it?"""
684,"""Whom was it to?"""
685,"""Well?"""
686,"""And what have you gained?"""
687,"""Tell me,"" have you any suspicion yet as to the cause of the disappearance?"
688,"""It certainly did that. But what are your alternatives?"""
689,"""These theories take no account of the telegram."""
690,"""We progress, my dear Watson, we progress."
691,"""And what have you gained?"""
692,"""I claim your sympathy, then, in my investigation of Mr. Staunton's fate. Do you know where he is?"""
693,"""You have not seen him since yesterday?"""
694,"""Was Mr. Staunton a healthy man?"""
695,"""Did you ever know him ill?"""
696,"""Dear me, dear me; the post-office again!"""
697,"no, my dear Watson! With all respect for your natural acumen I do not think that you are quite a match for the worthy doctor."""
698,"Watson. Having got the doctor's general direction, I spent the day in visiting all the villages upon that side of Cambridge, and comparing notes with publicans and other local news agencies."""
699,"Trinity College.'"""
700,""""
701,"but it will rather prove to be the key which will unlock our mystery. On this syringe I base all my hopes. I have just returned from a small scouting expedition and everything is favourable. Eat a good breakfast, Watson, for I propose to get upon Dr. Armstrong's trail to-day, and once on it I will not stop for rest or food until I run him to his burrow."""
702,""" said I, ""we had best carry our breakfast with us, for he is making an early start. His carriage is at the door."""
703,"and I will introduce you to a detective who is a very eminent specialist in the work that lies before us."""
704,""" said he. ""Pompey is the pride of the local draghounds, no very great flier, as his build will show, but a staunch hound on a scent. Well, Pompey, you may not be fast, but I expect you will be too fast for a couple of middle-aged London gentlemen, so I will take the liberty of fastening this leather leash to your collar. Now, boy, come along, and show what you can do."""
705,"Holmes?"" I asked."
706,"but useful upon occasion. I walked into the doctor's yard this morning and shot my syringe full of aniseed over the hind wheel. A draghound will follow aniseed from here to John o' Groat's, and our friend Armstrong would have to drive through the Cam before he would shake Pompey off his trail. Oh, the cunning rascal! This is how he gave me the slip the other night."""
707,"then?"" said Holmes."
708,"and one would like to know the reason for such elaborate deception. This should be the village of Trumpington to the right of us. And, by Jove! here is the brougham coming round the corner. Quick, Watson, quick, or we are done!"""
709,"Pompey! Ah, it"
710,"Watson, come!"""
711,"Watson, come!"""
712,"Watson, come!"""
713,"Watson, come!"""
714,"Watson, come!"""
715,"Watson, come!"""
716,"Watson, come!"""
717,"Watson, come!"""
718,"Watson, come!"""
719,"Watson, come!"""
720,"Watson, come!"""
721,"Watson, come!"""
722,"Watson, come!"""
723,"Watson, come!"""
724,"Watson, come!"""
725,"Watson, come!"""
726,"Watson, come!"""
727,"Watson, come!"""
728,"Watson, come!"""
729,"Watson, come!"""
730,"Watson, come!"""
731,"Watson, come!"""
732,"Watson, come!"""
733,"Watson, come!"""
734,"Watson, come!"""
735,"Watson, come!"""
736,"Watson, come!"""
737,"Watson, come!"""
738,"Watson, come!"""
739,"Watson, come!"""
740,"Watson, come!"""
741,"Watson, come!"""
742,"Watson, come!"""
743,"Watson, come!"""
744,"Watson, come!"""
745,"Watson, come!"""
746,"Watson, come!"""
747,"Watson, come!"""
748,"Watson, come!"""
749,"Watson, come!"""
750,"Watson, come!"""
751,"Watson, come!"""
752,"Watson, come!"""
753,"Watson, come!"""
754,"Watson, come!"""
755,"Watson, come!"""
756,"Watson, come!"""
757,"Watson, come!"""
758,"Watson, come!"""
759,"Watson, come!"""
760,"Watson, come!"""
761,"Watson, come!"""
762,"Watson, come!"""
763,"Watson, come!"""
764,"Watson, come!"""
765,"Watson, come!"""
766,"Watson, come!"""
767,"Watson, come!"""
768,"Watson, come!"""
769,"Watson, come!"""
770,"Watson, come!"""
771,"Watson, come!"""
772,"Watson, come!"""
773,"Watson, come!"""
774,"Watson, come!"""
775,"Watson, come!"""
776,"Watson, come!"""
777,"Watson, come!"""
778,"Watson, come!"""
779,"Watson, come!"""
780,"Watson, come!"""
781,
782,formatted as CSV:
783,quote
784,"Any questions, Mr. Holmes?"
785,"I will not impose any further tax upon Lady Brackenstall's patience and time, Before I go into the dining-room I should like to hear your experience."
786,Before I go into the dining-room I should like to hear your experience.
787,"She has been with her all her life, said Hopkins. Nursed her as a baby, and came with her to England when they first left Australia eighteen months ago. Theresa Wright is her name, and the kind of maid you don't pick up nowadays. This way, Mr. Holmes, if you please!"
788,"She has been with her all her life, said Hopkins. Nursed her as a baby, and came with her to England when they first left Australia eighteen months ago. Theresa Wright is her name, and the kind of maid you don't pick up nowadays. This way, Mr. Holmes, if you please!"
789,"It was a very large and high chamber, with carved oak ceiling, oaken panelling, and a fine array of deer's heads and ancient weapons around the walls. At the farther end from the door was the high French window of which we had heard. Three smaller windows on the right-hand side filled the apartment with cold winter sunshine. On the left was a large, deep fireplace, with a massive, over-hanging oak mantelpiece. Beside the fireplace was a heavy oaken chair with arms and cross-bars at the bottom. In and out through the open woodwork was woven a crimson cord, which was secured at each side to the crosspiece below. In releasing the lady the cord had been slipped off her, but the knots with which it had been secured still remained. These details only struck our attention afterwards, for our thoughts were entirely absorbed by the terrible object which lay upon the tiger-skin hearthrug in front of the fire."
790,"It was the body of a tall, well-made man, about forty years of age. He lay upon his back, his face upturned, with his white teeth grinning through his short black beard. His two clenched hands were raised above his head, and a heavy blackthorn stick lay across them. His dark, handsome, aquiline features were convulsed into a spasm of vindictive hatred, which had set his dead face in a terribly fi"
791,"quote"""
792,"exactly. You put the very question which I have asked myself again and again. There can be no doubt that this fellow must have known the house and its habits. He must have perfectly understood that the servants would all be in bed at that comparatively early hour, and that no one could possibly hear a bell ring in the kitchen. Therefore he must have been in close league with one of the servants. Surely that is evident. But there are eight servants, and all of good character."""
793,"if we looked at it in cold blood, would excite our suspicion. These burglars made a considerable haul at Sydenham a fortnight ago. Some account of them and of their appearance was in the papers, and would naturally occur to anyone who wished to invent a story in which imaginary robbers should play a part. As a matter of fact, burglars who have done a"""
794,and yet each of
795,as
796,"is that the lady should be tied to the chair."""
797,"I am not so clear about that, Watson; for it is evident that"
798,"have I not, that there is a certain element of"
799,and it is inconceivable that
800,and only two. One is that
801,
802,"no; I am sure that I am right."""
803,"then, do you suppose?"""
804,and that the dregs of both were
805,so as to give the false impression that
806,"would it not? Yes, I am convinced that this is so."
807,then in an instant the case rises from the commonplace to
808,for it can only mean that Lady
809,that not one
810,that they have some very
811,and that we must
812,formatted as requested:
813,quote
814,"""No, I couldn't do it, Watson,"""
815,"""Once that warrant was made out nothing on earth would save him. Once or twice in my career I feel that I have done more real harm by my discovery of the criminal than ever he had done by his crime. I have learned caution now, and I had rather play tricks with the law of England than with my own conscience. Let us know a little more before we act."""
816,"""I trust your judgment."""
817,"""A very sensible reply, Watson. You must look at it this way: what I know is unofficial; what he knows is official. I have the right to private judgment, but he has none. He must disclose all, or he is a traitor to his service. In a doubtful case I would not put him in so painful a position, and so I reserve my information until my own mind is clear upon the matter."""
818,"""But when will that be?"""
819,"""The time has come. You will now be present at the last scene of a remarkable little drama."""
820,quote
821,Let's hear the worst. What are you going to do with me? Arrest me?
822,man! You can't sit there and play with me like a cat with a mouse.
823,"mind you, with nothing added and nothing taken"
824,"I believe you are a man of your word, and a white man,"
825,and I would do it
826,if he had as many
827,Mary
828,I who would give my life just to bring one
829,it's that that turns my soul into water. And
830,so I expect that
831,
832,and all good comradeship and friendship on
833,but I could never again be
834,why
835,"vox Dei. You are acquitted, Captain Croker. So long as the law does not find some other victim you are safe from me. Come back to this lady in a year, and may her future and yours justify us in the judgment which we have pronounced this night."""
836,quote
837,""" Now, sir, I must ask you more particularly what this document is,"
838,"""that, interesting and indeed essential as these details are, my inquiries must go more to the root of things. What was the letter?"
839,"""I fear, sir,"" that, interesting and indeed essential as these details are, my inquiries must go more to the root of things. What was the letter?"
840,"""You are two of the most busy men in the country,"" said he, ""and in my own small way I have also a good many calls upon me. I regret exceedingly that I cannot help you in this matter, and any continuation of this interview would be a waste of time."
841,"""We must accept your terms, Mr. Holmes. No doubt you are right, and it is unreasonable for us to expect you to act unless we give you our entire confidence."""
842,"""Then I will tell you, relying entirely upon your honour and that of your colleague, Dr. Watson. I may appeal to your patriotism also, for I could not imagine a greater misfortune for the country than that this affair should come out."""
843,"""You may safely trust us."""
844,"""The letter, then, is from a certain foreign potentate who has been ruffled by some recent Colonial developments of this country. It has been written hurriedly and upon his own responsibility entirely. Inquiries have shown that his Ministers know nothing of the matter. At the same time it is couched in so unfortunate a manner, and certain phrases in it are of so provocative a character, that its publication would undoubtedly lead to a most dangerous state of feeling in this country. There would be such a ferment, sir, that I do not hesitate to say that within a week of the publication of that letter this country would be involved in a great war."""
845,"""Exactly. It was he. And it is this letter--this letter which may well mean the expenditure of a thousand millions and the lives of a hundred thousand men--which has become lost in this unaccountable fashion."""
846,"""Have you informed the sender?"""
847,"""No, sir, we have strong reason to believe that he already understands that he has acted in an indiscreet and hot-headed manner. It would be a greater blow to him and to his country than to us if this letter were to come out."""
848,quote
849,"what do you make of this?"""
850,"my dear Watson, the two events are connected--must be connected. It is for us to find the connection."""
