number,quote
442,"I reached this one, said my friend, ""by sitting upon five pillows and"
443,quote
444,"""Yes."""
445,"no, he found it. Its owner is unknown. I beg that you will look"
446,"first, as to how it came here. It arrived upon Christmas"
447,"in company with a good fat goose, which is, I have no doubt,"
448,"Peterson, who, as you"
449,"is a very honest fellow, was returning from some small"
450,"in the gaslight, a tallish man, walking"
451,and carrying a white goose slung over his
452,a row broke out
453,on which he raised his stick to defend
454,"swinging it over his head, smashed the shop window"
455,"shocked at having broken the window, and"
456,
457,"took to his heels, and vanished amid the labyrinth"
458,so that he was
459,and also of the spoils of
460,there lies the problem. It is true that 'For Mrs.
461,and it is also true that the initials 'H. B.' are
462,but as there are some thousands
463,"and some hundreds of Henry Bakers in this city of ours, it"
464,"then, did Peterson do?"""
465,
466,quote
467,"it is very ingenious,"""
468,"then, do you imagine that this other one, Henry Baker, had anything to do with the matter?"""
469,"for I should like to see the solution of so tangled a business."""
470,"I shall determine by a very simple test if we have an answer to our advertisement."""
471,quote
472,"I believe, rising from his armchair and greeting his visitor with the easy air of geniality which he could so readily assume. ""Pray take this chair by the fire, Mr. Baker. It is a cold night, and I observe that your circulation is more adapted for summer than for winter. Ah, Watson, you have just come at the right time. Is that your hat, Mr. Baker?"""
473,"sir, that is undoubtedly my hat."""
474,"a massive head, and a broad, intelligent face, sloping down to a pointed beard of grizzled brown. A touch of red in nose and cheeks, with a slight tremor of his extended hand, recalled Holmes' surmise as to his habits. His rusty black frock-coat was buttoned right up in front, with the collar turned up, and his lank wrists protruded from his sleeves without a sign of cuff or shirt. He spoke in a slow staccato fashion, choosing his words with care, and gave the impression generally of a man of learning and letters who had had ill-usage at the hands of fortune."
475,""" said Holmes, ""because we expected to see an advertisement from you giving your address. I am at a loss to know now why you did not advertise."""
476,""" he remarked. ""I had no doubt that the gang of roughs who assaulted me had carried off both my hat and the bird. I did not care to spend more money in a hopeless attempt at recovering them."""
477,"about the bird, we were compelled to eat it."""
478,"it would have been of no use to anyone had we not done so. But I presume that this other goose upon the sideboard, which is about the same weight and perfectly fresh, will answer your purpose equally well?"""
479,"certainly, certainly,"" answered Mr. Baker with a sigh of relief."
480,"we still have the feathers, legs, crop, and so on of your own bird, so if you wish--"""
481,""" said he, ""but beyond that I can hardly see what use the"
482,quote
483,It came here.
484,It came here.
485,"Or rather, I fancy, of that goose. It was one bird, I imagine in which you were interested--white, with a black bar across the tail."
486,It came here.
487,It came here.
488,"The game's up, Ryder."
489,"Give him an arm back into his chair, Watson. He's not got blood enough to go in for felony with impunity. Give him a dash of brandy. So! Now he looks a little more human."
490,"I have almost every link in my hands, and all the proofs which I could possibly need, so there is little which you need tell me."
491,"Still, that little may as well be cleared up to make the case complete. You had heard, Ryder, of this blue stone of the Countess of Morcar's?"
492,It was Catherine Cusack who told me of it.
493,"You were not very scrupulous in the means you used. It seems to me, Ryder, that there is the making of a very pretty villain in you."
494,quote
495,"For God's sake, have mercy! Think of my father! Of my mother! It would break their hearts. I never went wrong before! I never will again. I swear it. I'll swear it on a Bible. Oh, don't bring it into court! For Christ's sake, don't!"
496,Get back into your chair!
497,"I will fly, Mr. Holmes. I will leave the country, sir. Then the charge against him will break down."
498,"Hum! We will talk about that. And now let us hear a true account of the next act. How came the stone into the goose, and how came the goose into the open market? Tell us the truth, for there lies your only hope of safety."
499,"When Horner had been arrested, it seemed to me that it would be best for me to get away with the stone at once, for I did not know at what moment the police might not take it into their heads to search me and my room. There was no place about the hotel where it would be safe. I went out, as if on some commission, and I made for my sister's house. She had married a man named Oakshott, and lived in Brixton Road, where she fattened fowls for the market. All the way there every man I met seemed to me to be a policeman or a detective; and, for all that it was a cold night, the sweat was pouring down my face before I came to the Brixton Road. My sister asked me what was the matter, and why I was so pale; but I told her that I had been upset by the jewel robbery at the hotel."
500,"I had a friend once called Maudsley, who went to the bad, and has just been serving his time in Pentonville. One day he had met me, and fell into talk about the ways of thieves, and how they could get rid of what they stole. I knew that he would be true to me, for I knew one or two things about him; so I made up my mind to go right on to Kilburn, where he lived, and take him into my confidence. He would show me how to turn the stone into money. But how to get to him in safety? I thought of the agonies I had gone through in coming from the hotel. I might at any moment be seized and"
501,quote
502,"Very sorry to knock you up, Watson, but it's the common lot this morning. Mrs. Hudson has been knocked up, she retorted upon me, and I on you."
503,"What is it, then--a fire?"
504,"No; a client. It seems that a young lady has arrived in a considerable state of excitement, who insists upon seeing me. She is waiting now in the sitting-room. Now, when young ladies wander about the metropolis at this hour of the morning, and knock sleepy people up out of their beds, I presume that it is something very pressing which they have to communicate. Should it prove to be an interesting case, you would, I am sure, wish to follow it from the outset. I thought, at any rate, that I should call you and give you the chance."
505,"My dear fellow, I would not miss it for anything."
506,"Good-morning, madam. My name is Sherlock Holmes. This is my intimate friend and associate, Dr. Watson, before whom you can speak as freely as before myself. Ha! I am glad to see that Mrs. Hudson has had the good sense to light the fire. Pray draw up to it, and I shall order you a cup of hot coffee, for I observe that you are shivering."
507,"It is not cold which makes me shiver, Mr. Holmes. It is fear, Mr. Holmes. It is terror."
508,"What, then?"
509,"It is fear, Mr. Holmes. It is terror."
510,"You must not fear, Watson. We shall soon set matters right, I have no doubt. You have come in by train this morning, I see."
511,"You know me, then?"
512,"No, but I observe the second half of a return ticket in the palm of your left glove. You must have started early, and yet you had a good drive in a dog-cart, along heavy roads, before you reached the station."
513,"There is no mystery, my dear madam. The left arm of your jacket is spattered with mud in no less than seven places. The marks are perfectly fresh. There is no vehicle save a dog-cart which throws up mud in that way, and then only when you sit on the left-hand side of the driver."
514,"Whatever your reasons may be, you are perfectly correct."
515,quote
516,But a terrible change came over our stepfather about this time.
517,"Instead of making friends and exchanging visits with our neighbours,"
518,who had at first been overjoyed to see a Roylott of Stoke Moran back
519,"in the old family seat, he shut himself up in his house and seldom"
520,came out save to indulge in ferocious quarrels with whoever might
521,cross his path. Violence of temper approaching to mania has been
522,"hereditary in the men of the family, and in my stepfather's case it"
523,"had, I believe, been intensified by his long residence in the"
524,"tropics. A series of disgraceful brawls took place, two of which"
525,"ended in the police-court, until at last he became the terror of"
526,"the village, and the folks would fly at his approach, for he is a"
527,"man of immense strength, and absolutely uncontrollable in his anger."
528,Last week he hurled the local blacksmith over a parapet into a
529,"stream, and it was only by paying over all the money which I could"
530,gather together that I was able to avert another public exposure.
531,"He had no friends at all save the wandering gypsies, and he would"
532,give these vagabonds leave to encamp upon the few acres of
533,"bramble-covered land which represent the family estate, and would"
534,"accept in return the hospitality of their tents, wandering away with"
535,them sometimes for weeks on end. He has a passion also for Indian
536,"animals, which are sent over to him by a correspondent, and he has"
537,"at this moment a cheetah and a baboon, which wander freely over his"
538,grounds and are feared by the villagers almost as much as their master.
539,You can imagine from what I say that my poor sister Julia and I had
540,"no great pleasure in our lives. No servant would stay with us, and"
541,for a long time we did all the work of the house. She was but thirty
542,"at the time of her death, and yet her hair had already begun to"
543,"whiten, even as mine has."
544,Your
545,quote
546,"the meddler"""
547,"the busybody!"""
548,"the Scotland Yard Jack-in-office!"""
549,""""
550,quote
551,"I have seen the will of the deceased wife,"""
552,"it is evident, therefore, that if both girls had married, this beauty would have had a mere pittance, while even one of them would cripple him to a very serious extent."
553,since it has proved that he has the very strongest motives for standing in the way of anything of the sort.
554,"Watson, this is too serious for dawdling, especially as the old man is aware that we are interesting ourselves in his affairs; so if you are ready, we shall call a cab and drive to Waterloo. I should be very much obliged if you would slip your revolver into your pocket. An Eley's No. 2 is an excellent argument with gentlemen who can twist steel pokers into knots. That and a tooth-brush are, I think, all that we need."""
555,""""
556,"then."""
557,"for he may find that there is someone more cunning than himself upon his track. You must lock yourself up from him to-night. If he is violent, we shall take you away to your aunt's at Harrow. Now, we must make the best use of our time, so kindly take us at once to the rooms which we are to examine."""
558,"I take it, belongs to the room in which you used to sleep, the centre one to your sister's, and the one next to the main building to Dr. Roylott's chamber?"""
559,"as I understand. By the way, there does not seem to be any very pressing need for repairs at that end wall."""
560,"on the other side of this narrow wing runs the corridor from which these three rooms open. There are windows in it, of course?"""
561,"but very small ones. Too narrow for anyone to pass through."""
562,"your rooms were unapproachable from that side. Now, would you have the kindness to go into your room and bar your shutters?"""
563,"scratching his chin in some perplexity, ""my theory certainly presents some difficulties. No one could pass these shutters if they were bolted. Well, we shall"
564,"I suppose?"""
565,I never heard of her using it. We used always to get what we
566,and when a clever man turns his brains to crime
567,"Miss Stoner,"
568,"then?"""
569,"for example?"""
570,and yet a saucer of milk does not
571,I daresay. There is one point
572,""""
573,"Watson?"""
574,"yes, I did. You remember in her statement she said that her"
575,of course that suggested
576,or it would have been remarked upon at the
577,both my friend and I must spend the night in
578,it must be so. Let me explain. I believe that that is the
579,"that is the Crown."""
580,"on pretence of a headache,"
581,""" I cried, ""I seem to see dimly what you are hinting at. We are only just in time to prevent some subtle and horrible crime."""
582,and we will enter Dr. Roylott's room.
583,"quote"""
584,"I had,come to an entirely erroneous conclusion which shows,my dear Watson,how dangerous it always is to reason from insufficient data."""
585,"The presence of the gipsies,and the use of the word 'band,'which was used by the poor girl,no doubt,to explain the appearance which she had caught a hurried glimpse of by the light of her match,were sufficient to put me upon an entirely wrong scent."""
586,"I can only claim the merit that I instantly reconsidered my position when,however,it became clear to me that whatever danger threatened an occupant of the room could not come either from the window or the door."""
587,"My attention was speedily drawn,as I have already remarked to you,to this ventilator,and to the bell-rope which hung down to the bed."""
588,"The discovery that this was a dummy,and that the bed was clamped to the floor,instantly gave rise to the suspicion that the rope was there as a bridge for something passing through the hole and coming to the bed."""
589,"The idea of a snake instantly occurred to me,and when I coupled it with my knowledge that the doctor was furnished with a supply of creatures from India,I felt that I was probably on the right track."""
590,"The idea of using a form of poison which could not possibly be discovered by any chemical test was just such a one as would occur to a clever and ruthless man who had had an Eastern training."""
591,"The rapidity with which such a poison would take effect would also,from his point of view,be an advantage."""
592,"It would be a sharp-eyed coroner,indeed,who could distinguish the two little dark punctures which would show where the poison fangs had done their work."""
593,"Then I thought of the whistle.Of course he must recall the snake before the morning light revealed it to the victim.He had trained it,probably by the use of the milk which we saw,to return to him when summoned.He would put it through this ventilator at the hour that he thought best,with the certainty that it would crawl down the rope and land on the bed."""
594,"It might or might not bite the occupant,perhaps she might escape every night for a week,but sooner or later she must fall a victim."""
595,I had come to these conclusions before ever I had entered his room.An inspection of his chair showed me that
596,""" said I, examining the wound, ""by a very heavy and sharp instrument."""
597,""" said he."
598,"I presume?"""
599,"""if it is anything in the nature of a problem which you desire to see solved, I should strongly recommend you to come to my friend, Mr. Sherlock Holmes, before you go to the official police."""
600,"I feel a new man. I was very weak, but I have had a good deal to go through."""
601,"no, not now. I shall have to tell my tale to the police; but, between ourselves, if it were not for the convincing evidence of this wound of mine, I should be surprised if they believed my statement, for it is a very extraordinary one, and I have not much in the way of proof with which to back it up; and, even if they believe me, the clues which I can give them are so vague that it is a question whether justice will be done."""
602,"""if it is anything in the nature of a problem which you desire to see solved, I should strongly recommend you to come to my friend, Mr. Sherlock Holmes, before you go to the official police."""
603,"I have heard of that fellow,"" answered my visitor, ""and I should be very glad if he would take the matter up, though of course I must use the official police as well. Would you give me an introduction to him?"""
604,"and I shall be with you in an instant."""
605,"""if it is anything in the nature of a problem which you desire to see solved, I should strongly recommend you to"
606,quote
607,"""One horse?"""
608,"only one."""
609,"I saw it by the side-lights when I was stepping into the carriage. It was a chestnut."""
610,"fresh and glossy."""
611,"and we drove for at least an hour. Colonel Lysander Stark had said that it was only seven miles, but I should think, from the rate that we seemed to go, and from the time that we took, that it must have been nearer twelve. He sat at my side in silence all the time, and I was aware, more than once when I glanced in his direction, that he was looking at me with great intensity. The country roads seem to be not very good in that part of the world, for we lurched and jolted terribly. I tried to look out of the windows to see something of where we were, but they were made of frosted glass, and I could make out nothing save the occasional bright blur of a passing light. Now and then I hazarded some remark to break the monotony of the journey, but the colonel answered only in monosyllables, and the conversation soon flagged. At last, however, the bumping of the road was exchanged for the crisp smoothness of a gravel-drive, and the carriage came to a stand. Colonel Lysander Stark sprang out, and, as I followed after him, pulled me swiftly into a porch which gaped in front of us. We stepped, as it were, right out of the carriage and into the hall, so that I failed to catch the most fleeting glance of the front of the house. The instant that I had crossed the threshold the door slammed heavily behind us, and I heard faintly the rattle of the wheels as the carriage drove away."""
612,quote
613,'
614,'
615,"and in spite of my ignorance of German I could see that two of them were treatises on science, the others being volumes of poetry."
616,"hoping that I might catch some glimpse of the country-side, but an oak shutter, heavily barred, was folded across it."
617,but otherwise everything was deadly still.
618,"and what were they doing living in this strange, out-of-the-way place?"
619,"that was all I knew, but whether north, south, east, or west I had no idea."
620,"Reading, and possibly other large towns, were within that radius, so the place might not be so secluded, after all."
621,"from the absolute stillness, that we were in the country."
622,humming a tune under my breath to keep up my spirits and feeling that I was thoroughly earning my fifty-guinea fee.
623,"without any preliminary sound in the midst of the utter stillness, the door of my room swung slowly open."
624,"the darkness of the hall behind her, the yellow light from my lamp beating upon her eager and beautiful face."
625,and the sight sent a chill to my own heart.
626,"and she shot a few whispered words of broken English at me, her eyes glancing back, like those of a frightened horse, into the gloom behind her."
627,'
628,"madam,'"
629,'
630,and the more ready to engage in an affair when there is some obstacle in the way.
631,quote
632,‘What are you doing there?’
633,‘I felt angry at having been tricked by so elaborate a story as that
634,’ said I;
635,"‘Very well,’ said he, ‘you shall know all about the machine."
636,"slammed the little door, and turned the key in"
637,‘Hullo!’ I yelled. ‘Hullo! Colonel! Let me out!
638,And then suddenly in the silence I heard a sound which sent my heart
639,"The ceiling was only a foot or two above my head, and with my hand upraised I could feel its"
640,rough surface. Then it flashed through my mind that the pain of
641,and I
642,
643,had I the nerve to lie and look up at that deadly
644,"I have said that though the floor and ceiling were of iron, the"
645,I saw a
646,which broadened
647,and lay half-fainting
648,‘Come! come!’ she cried breathlessly. ‘They will be here in a
649,do not waste the
650,but come!
651,"This time, at least, I did not scorn her advice. I staggered to my"
652,‘It is
653,quote
654,"There you are. That circle is drawn at a radius of ten miles from the village. The place we want must be somewhere near that line. You said ten miles, I think, sir."
655,And you think that they brought you back all that way when you were unconscious?
656,"What I cannot understand, is why they should have spared you when they found you lying fainting in the garden. Perhaps the villain was softened by the woman's entreaties."
657,"Oh, we shall soon clear up all that. Well, I have drawn my circle, and I only wish I knew at what point upon it the folk that we are in search of are to be found."
658,I think I could lay my finger on it.
659,"Really, now! You have formed your opinion! Come, now, we shall see who agrees with you. I say it is south, for the country is more deserted there."
660,And I say east.
661,I am for west. There are several quiet little villages up there.
662,"And I am for north, because there are no hills there, and our friend says that he did not notice the carriage go up any."
663,"Come, cried the inspector, laughing; it's a very pretty diversity of opinion. We have boxed the compass among us. Who do you give your casting vote to?"
664,You are all wrong.
665,But we can't all be.
666,"Oh, yes, you can. This is my point. This is where we shall find them."
667,But the twelve-mile drive?
668,Six out and six back. Nothing simpler. You say yourself that the horse was fresh and glossy when you got in. How could it be that if it had gone twelve miles over heavy roads?
669,"Indeed, it is a likely ruse enough. Of course there can be no doubt as to the nature of this gang."
670,"They are coiners on a large scale, and have used the machine to form the amalgam which has taken the place of silver."
671,"We have known for some time that a clever gang was at work. They have been turning out half-crowns by the thousand. We even traced them as far as Reading, but could get no farther, for they had covered their traces in"
672,"""quote"""
673,"""Yes, my correspondence has certainly the charm of variety, and the humbler are usually the more interesting."""
674,"""Not social, then?"""
675,"""No, distinctly professional."""
676,"""And from a noble client?"""
677,"""One of the highest in England."""
678,"""My dear fellow, I congratulate you."""
679,"""I assure you, Watson, without affectation, that the status of my client is a matter of less moment to me than the interest of his case."""
680,"""It is just possible, however, that that also may not be wanting in this new investigation."""
681,"""You have been reading the papers diligently of late, have you not?"""
682,"""It is fortunate, for you will perhaps be able to post me up."""
683,"""I read nothing except the criminal news and the agony column."""
684,"""The latter is always instructive."""
685,"""That is well."""
686,"""The letter which I hold in my hand is from Lord St. Simon."""
687,"""I will read it to you, and in return you must turn over these papers and let me have whatever bears upon the matter."""
688,"""This is what he says:"""
689,"""My dear Mr. Sherlock Holmes:"""
690,"""Lord Backwater tells me that I may place implicit reliance upon your judgment and discretion."""
691,"""I have determined, therefore, to call upon you and to consult you in reference to the very painful event which has occurred in connection with my wedding."""
692,"""Mr. Lestrade, of Scotland Yard, is acting already in the matter, but he assures me that he sees no objection to your co-operation, and that he even thinks that it might be of some assistance."""
693,"""I will call at four o'clock in the afternoon, and, should you have any other engagement at that time, I hope that you will postpone it, as this matter is of paramount importance."""
694,"""Yours faithfully,"""
695,"""St. Simon."""
696,"""It is dated from Grosvenor Mansions, written with a quill pen, and the noble lord has had the misfortune to get a smear of ink upon the outer side of his right little finger."""
697,"""He says four o'clock. It is three now"
698,quote
699,And is that all?
700,"Only one little item in another of the morning papers, but it is a suggestive one."
701,And it is--
702,"That Miss Flora Millar, the lady who had caused the disturbance, has actually been arrested. It appears that she was formerly a danseuse at the Allegro, and that she has known the bridegroom for some years. There are no further particulars, and the whole case is in your hands now--so far as it has been set forth in the public press."
703,"And an exceedingly interesting case it appears to be. I would not have missed it for worlds. But there is a ring at the bell, Watson, and as the clock makes it a few minutes after four, I have no doubt that this will prove to be our noble client. Do not dream of going, Watson, for I very much prefer having a witness, if only as a check to my own memory."
704,"Good-day, Lord St. Simon, said Holmes, rising and bowing. ""Pray take the basket-chair. This is my friend and colleague, Dr. Watson. Draw up a little to the fire, and we will talk this matter over."""
705,"A most painful matter to me, as you can most readily imagine, Mr. Holmes. I have been cut to the quick. I understand that you have already managed several delicate cases of this sort, sir, though I presume that they were hardly from the same class of society."
706,"No, I am descending."
707,I beg pardon.
708,My last client of the sort was a king.
709,"Oh, really! I had no idea. And which king?"
710,The King of Scandinavia.
711,What! Had he lost his wife?
712,"You can understand,"" said Holmes suavely, ""that I extend to the affairs of my other clients the same secrecy which I promise to you in yours."
713,"Of course! Very right! very right! I'm sure I beg pardon. As to my own case, I am ready to give you any information which may assist you in forming an opinion."
714,"Thank you. I have already learned all that is in the public prints, nothing more. I"
715,quote
716,"Indeed! You say that there was a gentleman in the pew. Some of the general public were present, then?"
717,"Oh, yes. It is impossible to exclude them when the church is open."
718,This gentleman was not one of your wife's friends?
719,"No, no; I call him a gentleman by courtesy, but he was quite a common-looking person. I hardly noticed his appearance. But really I think that we are wandering rather far from the point."
720,"Lady St. Simon, then, returned from the wedding in a less cheerful frame of mind than she had gone to it. What did she do on re-entering her father's house?"
721,I saw her in conversation with her maid.
722,And who is her maid?
723,Alice is her name. She is an American and came from California with her.
724,A confidential servant?
725,"A little too much so. It seemed to me that her mistress allowed her to take great liberties. Still, of course, in America they look upon these things in a different way."
726,How long did she speak to this Alice?
727,"Oh, a few minutes. I had something else to think of."
728,You did not overhear what they said?
729,Lady St. Simon said something about 'jumping a claim.' She was accustomed to use slang of the kind. I have no idea what she meant.
730,American slang is very expressive sometimes. And what did your wife do when she finished speaking to her maid?
731,She walked into the breakfast-room.
732,On your arm?
733,"No, alone. She was very independent in little matters like that. Then, after we had sat down for ten minutes or so, she rose hurriedly, muttered some words of apology, and left the room. She never came back."
734,"But this maid, Alice, as I understand, deposes that she went to her room, covered her bride's dress with a long ulster, put on a bonnet, and went out."
735,"Quite so. And she was afterwards seen walking into Hyde Park in company with Flora Millar, a woman who is now in custody, and who had already made a disturbance at Mr. Doran's house that morning."
736,"Ah, yes. I should like a few particulars as to this young lady, and your relations to her"
737,"""quote"""
738,"""By the same brilliant reasoning, every man's body is to be found in the neighbourhood of his wardrobe. And pray what did you hope to arrive at through this?"""
739,"""At some evidence implicating Flora Millar in the disappearance."""
740,"""I am afraid that you will find it difficult."""
741,"""Are you, indeed, now?"""
742,"""I am afraid, Holmes, that you are not very practical with your deductions and your inferences. You have made two blunders in as many minutes. This dress does implicate Miss Flora Millar."""
743,"""And how?"""
744,"""In the dress is a pocket. In the pocket is a card-case. In the card-case is a note. And here is the very note."""
745,"""'You will see me when all is ready. Come at once. """
746,"""F.H.M."""
747,"""Now my theory all along has been that Lady St. Simon was decoyed away by Flora Millar, and that she, with confederates, no doubt, was responsible for her disappearance. Here, signed with her initials, is the very note which was no doubt quietly slipped into her hand at the door and which lured her within their reach."""
748,"""Very good, Lestrade, you really are very fine indeed. Let me see it."""
749,"""This is indeed important."""
750,"""Ha! you find it so?"""
751,"""Extremely so. I congratulate you warmly."""
752,"""Why, you're looking at the wrong side!"""
753,"""On the contrary, this is the right side."""
754,"""The right side? You're mad! Here is the note written in pencil over here."""
755,"""And over here is what appears to be the fragment of a hotel bill, which interests me deeply."""
756,"""There's nothing in it. I looked at it before."""
757,"""'Oct. 4th, rooms 8s., breakfast 2s. 6d., cocktail 1s., lunch 2s. 6d., glass sherry, 8d.' I see nothing in that."""
758,"""Very likely not. It is most important, all the same. As to the note, it is important also"
759,quote
760,"""I had hoped, that you would have joined us in a friendly supper."""
761,"""I think that there you ask a little too much,"""
762,"""I think that with your permission I will now wish you all a very good-night."""
763,"""Then I trust that you at least will honour me with your company,"""
764,"""The case has been an interesting one,"""
765,"""You were not yourself at fault at all, then?"""
766,""""
767,"Watson,"""
768,quote
769,"' said he, 'I have been informed that you are in the habit of advancing money."
770,"' said he, 'that I should have £50,000 at once. I could, of course, borrow so trifling a sum ten times over from my friends, but I much prefer to make it a matter of business and to carry out that business myself. In my position you can readily understand that it is unwise to place one's self under obligations.'"
771,"may I ask, do you want this sum?' I asked."
772,"and I shall then most certainly repay what you advance, with whatever interest you think it right to charge. But it is very essential to me that the money should be paid at once.'"
773,"' said I, 'were it not that the strain would be rather more than it could bear. If, on the other hand, I am to do it in the name of the firm, then in justice to my partner I must insist that, even in your case, every businesslike precaution should be taken.'"
774,"' said he, raising up a square, black morocco case which he had laid beside his chair.  'You have doubtless heard of the Beryl Coronet?'"
775,' said I.
776,"and there, imbedded in soft, flesh-coloured velvet, lay the magnificent piece of jewellery which he had named. 'There are thirty-nine enormous beryls,' said he, 'and the price of the gold chasing is incalculable. The lowest estimate would put the worth of the coronet at double the sum which I have asked. I am prepared to leave it with you as my security.'"
777,quote
778,"you know the people who live under my roof, and I shall continue with my miserable story."
779,"I told Arthur and Mary my experience, and of the precious treasure which we had under our roof, suppressing only the name of my client. Lucy Parr, who had brought in the coffee, had, I am sure, left the room; but I cannot swear that the door was closed. Mary and Arthur were much interested and wished to see the famous coronet, but I thought it better not to disturb it."
780,I hope to goodness the house won't be burgled during the night.' said he.
781,' I answered.
782,any old key will fit that bureau. When I was a youngster I have opened it myself with the key of the box-room cupboard.'
783,"so that I thought little of what he said. He followed me to my room, however, that night with a very grave face."
784,"dad,' said he with his eyes cast down, 'can you let me have £200?'"
785,I cannot!' I answered sharply. 'I have been far too generous with you in money matters.'
786,"' said he, 'but I must have this money, or else I can never show my face inside the club again.'"
787,too!' I cried.
788,"but you would not have me leave it a dishonoured man,' said he. 'I could not bear the disgrace. I must raise the money in some way, and if you will not let me have it, then I must try other means.'"
789,"for this was the third demand during the month. 'You shall not have a farthing from me,' I cried, on which he bowed and left the room without another word."
790,"made sure that my treasure was safe, and locked it again. Then I started to go round the house to see that all was secure--a duty which I usually leave to Mary but which I thought it well to perform myself that night. As I came down the stairs I saw Mary herself at the side window of the hall, which she closed and fastened as I approached."
791,dad
792,quote
793,"""This matter, from what you say, seems to have been a shock to her also."""
794,"""Terrible! She is even more affected than I."""
795,"""You have neither of you any doubt as to your son's guilt?"""
796,"""I hardly consider that a conclusive proof. Was the remainder of the coronet at all injured?"""
797,"""Do you not think, then, that he might have been trying to straighten it?"""
798,"""God bless you! You are doing what you can for him and for me. But it is too heavy a task. What was he doing there at all? If his purpose were innocent, why did he not say so?"""
799,"""Precisely. And if it were guilty, why did he not invent a lie? His silence appears to me to cut both ways. There are several singular points about the case. What did the police think of the noise which awoke you from your sleep?"""
800,"""They considered that it might be caused by Arthur's closing his bedroom door."""
801,"""A likely story! As if a man bent on felony would slam his door so as to wake a household. What did they say, then, of the disappearance of these gems?"""
802,"""They are still sounding the planking and probing the furniture in the hope of finding them."""
803,"""Have they thought of looking outside the house?"""
804,"""Yes, they have shown extraordinary energy. The whole garden has already been minutely examined."""
805,"""Now, my dear sir, is it not obvious to you now that this matter really strikes very much deeper than either you or the police were at first inclined to think? It appeared to you to be a simple case; to me it seems exceedingly complex. Consider what is involved by your theory. You suppose that your son came down from his bed, went, at great risk, to your dressing-room, opened your bureau, took out your coronet, broke off by main force a small portion of it, went off to some other place, concealed three gems out of the thirty-nine, with such skill that nobody can find them, and then returned with the other thirty-six into the room in which he exposed himself to the greatest danger of being discovered. I ask you now, is such a theory tenable?"""
806,"""But what other is there?"" cried the banker with a gesture of despair. """
807,"quote"""
808,"""""Do you know him?"""
809,"""""Oh, yes! he is the green-grocer who brings our vegetables round."
810,"""""He stood,"" said Holmes, ""to the left of the door--that is to say,"
811,"""""Yes, he did."""
812,"""""And he is a man with a wooden leg?"""
813,"""""Why, you are like a magician,"" said she. ""How do you know"
814,"but there was no answering smile in Holmes' thin,"
815,"""""I should be very glad now to go upstairs,"" said he. ""I shall"
816,"""""He walked swiftly round from one to the other, pausing only at the"
817,""" said he at"
818,"""""The banker's dressing-room was a plainly furnished little chamber,"
819,"a large bureau, and a long mirror. Holmes went to"
820,"""""Which key was used to open it?"" he asked."
821,"""""That which my son himself indicated--that of the cupboard of the"
822,"""""Have you it here?"""
823,"""""That is it on the dressing-table."""
824,"""""Sherlock Holmes took it up and opened the bureau."
825,"""""It is a noiseless lock,"" said he. ""It is no wonder that it did not"
826,"I presume, contains the coronet. We must have a"
827,and taking out the diadem he laid it
828,
829,where a corner holding
830,"""""Now, Mr"
831,quote
832,Deserted you?
833,"What could she mean by that note, Mr. Holmes? Do you think it points to suicide?"
834,"No, no, nothing of the kind. It is perhaps the best possible solution. I trust, Mr. Holder, that you are nearing the end of your troubles."
835,"Ha! You say so! You have heard something, Mr. Holmes; you have learned something! Where are the gems?"
836,You would not think £1000 pounds apiece an excessive sum for them?
837,I would pay ten.
838,"That would be unnecessary. Three thousand will cover the matter. And there is a little reward, I fancy. Have you your check-book?  Here is a pen. Better make it out for £4000."
839,You have it! I am saved! I am saved!
840,"There is one other thing you owe, Mr. Holder,"" said Sherlock Holmes rather sternly."
841,"Owe!"" He caught up a pen. ""Name the sum, and I will pay it."
842,"No, the debt is not to me. You owe a very humble apology to that noble lad, your son, who has carried himself in this matter as I should be proud to see my own son do, should I ever chance to have one."""
843,Then it was not Arthur who took them?
844,"I told you yesterday, and I repeat to-day, that it was not."
845,You are sure of it! Then let us hurry to him at once to let him know that the truth is known.
846,"He knows it already. When I had cleared it all up I had an interview with him, and finding that he would not tell me the story, I told it to him, on which he had to confess that I was right and to add the very few details which were not yet quite clear to me. Your news of this morning, however, may open his lips."
847,"For heaven's sake, tell me, then, what is this extraordinary mystery!"
848,"I will do so, and I will show you the steps by which I reached it. And let me say to you, first, that which it is hardest for me to say and for you to hear: there has been an understanding between Sir George Burnwell and your niece Mary."
849,"quote"""
850,"I saw an ill-dressed vagabond in the lane yesterday evening,"" said Mr. Holder."
851,"so I came home and changed my clothes. It was a delicate part which I had to play then, for I saw that a prosecution must be avoided to avert scandal, and I knew that so astute a villain would see that our hands were tied in the matter. I went and saw him. At first, of course, he denied everything. But when I gave him every particular that had occurred, he tried to bluster and took down a life-preserver from the wall. I knew my man, however, and I clapped a pistol to his head before he could strike. Then he became a little more reasonable. I told him that we would give him a price for the stones he held--£1000 apiece. That brought out the first signs of grief that he had shown. 'Why, dash it all!' said he, 'I've let them go at six hundred for the three!' I soon managed to get the address of the receiver who had them, on promising him that there would be no prosecution. Off I set to him, and after much chaffering I got our stones at 1000 pounds apiece. Then I looked in upon your son, told him that all was right, and eventually got to my bed about two o'clock, after what I may call a really hard day's work."""
