number,quote
440,Every one.
441,Do you know the names?
442,"Barrymore has been coaching me in them, and I think I can say my lessons fairly well."
443,Who is the gentleman with the telescope?
444,"That is Rear-Admiral Baskerville, who served under Rodney in the West Indies. The man with the blue coat and the roll of paper is Sir William Baskerville, who was Chairman of Committees of the House of Commons under Pitt."
445,And this Cavalier opposite to me--the one with the black velvet and the lace?
446,"Ah, you have a right to know about him. That is the cause of all the mischief, the wicked Hugo, who started the Hound of the Baskervilles. We're not likely to forget him."
447,"Dear me! he seems a quiet, meek-mannered man enough, but I dare say that there was a lurking devil in his eyes. I had pictured him as a more robust and ruffianly person."
448,"There's no doubt about the authenticity, for the name and the date, 1647, are on the back of the canvas."
449,"Holmes said little more, but the picture of the old roysterer seemed to have a fascination for him, and his eyes were continually fixed upon it during supper. It was not until later, when Sir Henry had gone to his room, that I was able to follow the trend of his thoughts. He led me back into the banqueting-hall, his bedroom candle in his hand, and he held it up against the time-stained portrait on the wall."
450,Do you see anything there?
451,"I looked at the broad plumed hat, the curling love-locks, the white lace collar, and the straight"
452,"quote"""
453,""""
454,"Lestrade?"""
455,"then, since there is no light in any other room except the kitchen?"""
456,"and this fog may have deadened them"""
457,"no, he's gone by this time! But we'll search the house and make sure"""
458,"madam"""
459,quote
460,It is worth a mud bath.
461,Thrown there by Stapleton in his flight.
462,"Exactly. He retained it in his hand after using it to set the hound upon the track. He fled when he knew the game was up, still clutching it. And he hurled it away at this point of his flight. We know at least that he came so far in safety."
463,"But more than that we were never destined to know, though there was much which we might surmise."
464,Many traces we found of him in the bog-girt island where he had hid his savage ally.
465,A dog!
466,"By Jove, a curly-haired spaniel. Poor Mortimer will never see his pet again."
467,"Well, I do not know that this place contains any secret which we have not already fathomed."
468,"The whole course of events, from the point of view of the man who called himself Stapleton was simple and direct, although to us, who had no means in the beginning of knowing the motives of his actions and could only learn part of the facts, it all appeared exceedingly complex."
469,Perhaps you would kindly give me a sketch of the course of events from memory.
470,"Certainly, though I cannot guarantee that I carry all the facts in my mind."
471,"quote"""
472,quote
473,"Then we had the visit from our friends next morning, shadowed always by Stapleton in the cab."
474,"From his knowledge of our rooms and of my appearance, as well as from his general conduct, I am inclined to think that Stapleton's career of crime has been by no means limited to this single Baskerville affair."
475,"We had an example of his readiness of resource that morning when he got away from us so successfully, and also of his audacity in sending back my own name to me through the cabman."
476,"""One moment!"" said I. ""You have, no doubt, described the sequence of events correctly, but there is one point which you have left unexplained. What became of the hound when its master was in London?"""
477,"I have given some attention to this matter and it is undoubtedly of importance. There can be no question that Stapleton had a confidant, though it is unlikely that he ever placed himself in his power by sharing all his plans with him."
478,"""I have already told you that your reports reached me rapidly, being forwarded instantly from Baker Street to Coombe Tracey. They were of great service to me, and especially that one incidentally truthful piece of biography of Stapleton's."""
479,"""I have told you that your reports reached me rapidly, being forwarded instantly from Baker Street to Coombe Tracey. They were of great service to me, and especially that one incidentally truthful piece of biography of Stapleton's."""
480,"""It only remains to indicate the part which she had played throughout. There can be no doubt that Stapleton exercised an influence over her which may have been love or may have been fear, or very possibly both, since they are by no means incompatible emotions."""
481,"quote"""
482,"He could not hope to frighten Sir Henry to death as he had done the old uncle with his bogie hound."""
483,"The beast was savage and half-starved. If its appearance did not frighten its victim to death, at least it would paralyze the resistance which might be offered."""
484,"No doubt. There only remains one difficulty. If Stapleton came into the succession, how could he explain the fact that he, the heir, had been living unannounced under another name so close to the property?"""
485,"It is a formidable difficulty, and I fear that you ask too much when you expect me to solve it. The past and the present are within the field of my inquiry, but what a man may do in the future is a hard question to answer. Mrs. Stapleton has heard her husband discuss the problem on several occasions. There were three possible courses. He might claim the property from South America, establish his identity before the British authorities there and so obtain the fortune without ever coming to England at all; or he might adopt an elaborate disguise during the short time that he need be in London; or, again, he might furnish an accomplice with the proofs and papers, putting him in as heir, and retaining a claim upon some proportion of his income. We cannot doubt from what we know of him that he would have found some way out of the difficulty. And now, my dear Watson, we have had some weeks of severe work, and for one evening, I think, we may turn our thoughts into more pleasant channels. I have a box for 'Les Huguenots.' Have you heard the De Reszkes? Might I trouble you then to be ready in half an hour, and we can stop at Marcini's for a little dinner on the way?"""
