number,quote
234,"I may, of course, be imagining what occurred. My hearing is not as good as it was. But I distinctly think I heard a small boy call after me, Yah, whos a Crippen? It—it conveyed the impression to me that he was of the opinion that I had—had killed my dear wife."
235,"That was the impression he meant to convey, no doubt."
236,"My dear lady, many years ago I read of a certain Chinese philosopher who, when his dearly loved wife was taken from him, continued calmly to beat a gong in the street—a customary Chinese pastime, I presume—exactly as usual. The people of the city were much impressed by his fortitude."
237,the people of St. Mary Mead react rather differently. Chinese philosophy does not appeal to them.
238,"I have a very nice catalogue here, with pictures. Perhaps you would like to look through it—I have to go up to the village."
239,Yes. From the post office at two thirty—just when the bus comes and the post office would be empty.
240,Will there be murder or wont there? What do you think?
241,"that you shouldnt joke about these things as much as you do, Raymond. Arsenic is, of course, quite a possibility. So easy to obtain. Probably present in the toolshed already in the form of weed killer."
242,what the old lady meant by that remark about a policeman?
243,and was very good at doing the acrostics in the Sunday papers. And he liked giving people false impressions just for fun. But sometimes it led to trouble.
244,Miss Greenshaw told Mrs. Cresswell she was going to leave her everything and so got out of paying her wages; and then she left her money to somebody else. No doubt she was vastly pleased with herself. No wonder she chortled when she put the will away in Lady Audleys Secret.
245,"I should imagine, though perhaps I am wrong, that there may have been—what we might call family reasons."
246,"that she thought Alfred Pollock might have a pride in the house, might even want to live in it, whereas her nephew would almost certainly have no use for it whatever and would sell it as soon as he could possibly do so. Hes an actor, isnt he? What play exactly is he acting in at present?"
247,"I believe, madam, they are doing a season of James Barries plays."
248,"but the wife went along and saw it last week. Quite well done, she said it was."
249,"though I must say that when I went with an old friend of mine, General Easterly, to see Barries Little Mary—"
250,"The inspectors baffled, the sergeants baffled, Im baffled, Joans baffled, Lou is baffled. But to you, Aunt Jane, it is crystal clear. Am I right?"
251,"not crystal clear, and murder, dear Raymond, isnt a game. I dont suppose poor Miss Greenshaw wanted to die, and it was a particularly brutal murder. Very well planned and quite cold-blooded. Its not a thing to make jokes about!"
252,"Im not really as callous as I sound. One treats a thing lightly to take away from the—well, the horror of it."
253,"All these wars, and having to joke about funerals. Yes, perhaps I was thoughtless when I said you were callous."
254,"You, dear Joan, did not know her at all. I did not know her at all. Raymond gathered an impression of her from one afternoons conversation. Lou knew her for two days."
255,"One so often looks at a thing the wrong way round,"
256,"If we cant alter the movements or the position of those three people, then couldnt we perhaps alter the time of the murder?"
257,You mean that both my watch and the clock were wrong?
258,I didnt mean that at all. I mean that the murder didnt occur when you thought it occurred.
259,"is that you didnt really know Miss Greenshaw. Theres no real reason, is there, why the Miss Greenshaw you saw when you went up to the house should be the same Miss Greenshaw that Raymond saw a few days earlier? Oh, yes, I know,"
260,"At twelve twenty-nine we received a telephone call from Mrs. Cresswell, housekeeper to Miss Greenshaw, stating that her mistress had been shot. Sergeant Cayley and myself went out there at once in a car and arrived at the house at twelve thirty-five. We found Miss Greenshaw dead and the two ladies locked in their rooms."
261,The police constable you saw wasnt a real police constable. You never thought of him again—one doesnt—one just accepts one more uniform as part of the law.
262,"Julians got the intellect, but on the other hand, Ive got the sense."
263,"You see, I dont really know what I ought to do. I cant ask Julian because—well, I mean, Julians so full of rectitude. . . ."
264,"I know what you mean, dear. We women—well, its different."
265,"Im quite sure she wasnt his sister. They were horrid—both of them. They came to the vicarage to get his things and to find out if hed said anything before he died. When I said he hadnt I saw it in their faces—relief. I think myself,"
266,because he would have said that I ought to have given it to the Eccleses. But I thought Id rather bring it to you instead.
267,"He had a return ticket to Paddington in his pocket,"
268,"But it would be advisable, I think, to be careful. Would you have noticed at all, Bunch dear, whether you were followed when you came to London today?"
269,"When anything is possible, I think we ought to take precautions."
270,"Ernie always says to me, Everything whats good you learned from that Miss Marple of yours that you were in service with, and Im sure Im always glad to oblige you, miss."
271,"By the way, is there still that nice young inspector at Melchester that I remember?"
272,I can always ring up the Chief Constable. I think he would remember me.
273,"He was shot. It was Eccless revolver, but I rather fancy it was Moss who did the shooting. Now, Mrs. Harmon, what we want to know is, where is the suitcase that Walter St. John actually deposited at Paddington Station?"
274,"Wel-l, as a matter of fact, its very fortunate. I had a toothache last night so I really ought to go to London to see the dentist, oughtnt I?"
275,"Like to make a guess at whats inside, Miss Marple?"
276,"that it would be Zobeidas theatrical costumes. Would you like a chisel, Inspector?"
277,"Now, whats so precious about it, do you think, that a man was murdered to get hold of it?"
278,"Had the stones taken out of their setting and fastened here and there on her theatrical costume, where everyone would take them for merely coloured rhinestones. Then she had a replica made of the real necklace, and that, of course, was what was stolen. No wonder it never came on the market. The thief soon discovered the stones were false."
279,Marriage Certificate between Walter Edmund St. John and Mary Moss. That was Zobeidas real name.
280,"I always get all the names wrong. And of course, it was Miss Knight I was thinking of. Not Miss Bishop. Why do I think of her as Miss Bishop?"
281,"its extraordinary, I never thought about it before. I believe, you know, I could be ruthless…."
282,I believe I could be ruthless if there was due cause.
283,"You did have it in for little Gary Hopkins I must say,"
284,"When you caught him torturing his cat that day. Never knew you had it in you to go for anyone like that! Scared him stiff, you did. Hes never forgotten it."
285,I dont think I have ever behaved quite like that.
286,"Oh I know. I understand just what you feel. I suppose youve got one of those—I have a lot of names for them, mostly very rude—elderly chaps who say they know all about gardening. Sometimes they do, sometimes they dont know a thing about it. They come and have a lot of cups of tea and do a little very mild weeding. Theyre quite nice, some of them, but all the same it does make ones temper rise."
287,"Well, Im boarding with a Mrs. Hastings. I think Ive heard her speak of you. Youre Miss Marple, arent you?"
288,"Of course I do a few odd jobs as well. Shopping, you know, and things like that. Anyway, if you want any time put in here, I could put in an hour or two for you. Id say I might be better than any chap youve got now."
289,I like flowers best. Dont care so much for vegetables.
290,"I do vegetables for Mrs. Hastings. Dull but necessary. Well, Ill be getting along."
291,"You look a bit rattled like, if you know what I mean."
292,I had rather an unusual letter from a firm of solicitors.
293,Nothing of that kind. They just asked me to call upon them next week in London.
294,"No lift. Ah well, we are a very long established firm and we dont go in for as many of the modern gadgets as perhaps our clients expect of us."
295,"Ill pull that curtain slightly, shall I? You may feel the sun a little too much in your eyes."
296,"Youve heard, no doubt, of Mr. Rafiels death, or perhaps you saw it in the paper."
297,"Ah. I remember. He went out there, I believe, for his health. It did him some good, perhaps, but he was already a very ill man, badly crippled, as you know."
298,"I would not say that. We were fellow visitors in a hotel. We had occasional conversations. I never saw him again after my return to England. I live very quietly in the country, you see, and I gather that he was completely absorbed in business."
299,"I realized quite soon that he was a—well, a very remarkable character altogether."
300,I dont know if you have any idea—whether youve been given any idea at some time by Mr. Rafiel—as to what this proposition is that I have been instructed to put up to you?
301,what possible kind of proposition Mr. Rafiel might have wanted to put up to me. It seems most unlikely.
302,"As you no doubt realize, he died a very rich man. The provisions of his Will are on the whole fairly simple. He had already made dispositions of his fortune some time before his death. Trusts and other beneficiary arrangements."
303,though I am not at all cognizant of financial matters myself.
304,"You suggested, I suppose, that it might be better if he did,"
305,"You are quite right. That is what I did. I said that you might find it difficult to—oh, to understand exactly what he was driving at."
306,"It is, as you have pointed out, quite a substantial sum of money."
307,"Elderly, we say, but old is a better word. Definitely old. It is both possible and indeed probable that I might not live as long as a year to earn this money, in the rather doubtful case that I was able to earn it."
308,"I could benefit certain charities in which I have an interest,"
309,"and there are always people. People whom one wishes one could do a little something for but ones own funds do not admit of it. And then I will not pretend that there are not pleasures and desires—things that one has not been able to indulge in or to afford—I think Mr. Rafiel knew quite well that to be able to do so, quite unexpectedly, would give an elderly person a great deal of pleasure."
310,"A cruise abroad, perhaps? One of these excellent tours as arranged nowadays. Theatres, concerts—the ability to replenish ones cellars."
311,"My tastes would be a little more moderate than that,"
312,"it is very difficult to get partridges nowadays, and theyre very expensive. I should enjoy a partridge—a whole partridge—to myself, very much. A box of marrons glacés is an expensive taste which I cannot often gratify. Possibly a visit to the opera. It means a car to take one to Covent Garden and back, and the expense of a night in a hotel. But I must not indulge in idle chat,"
313,"but he selected you, Miss Marple. Forgive me if this is idle curiosity but have you had—oh, how shall I put it?—any connection with crime or the investigation of crime?"
314,"Mr. Rafiel, by the force of his personality, and I, by putting together one or two obvious indications that came to my notice, were successful in preventing a second murder just as it was about to take place. I could not have done it alone, I was physically far too feeble. Mr. Rafiel could not have done it alone, he was a cripple. We acted as allies, however."
315,"Just one other question I should like to ask you, Miss Marple. Does the word Nemesis"
316,"If you should find or receive any further instructions in this matter, you will perhaps let me know, Mr. Broadribb. It seems to me extraordinary that there should not be something of that kind. This leaves me entirely in the dark really as to what Mr. Rafiel is asking me to do or try to do."
317,"hes gaga. I mean, he was gaga before he died."
318,"I dont know exactly where you are, Mr. Rafiel, but I have no doubt that you are somewhere—I will do my best to fulfil your wishes."
319,You know what the doctor said. You werent to take too much exercise.
320,"and I am not doing anything. Digging, I mean, or weeding. I just—well, I just put one foot in front of the other and wonder about things."
321,"Do you know a woman who lives in a new house somewhere here, shes called Mrs. Hastings?"
322,"And someone called Miss Bartlett, I think it is, who lives with her—"
323,What—do you mean the house thats been all done up and repainted at the end of the village? The people there havent been there very long. I dont know what their names are. Why do you want to know? Theyre not very interesting. At least I shouldnt say they were.
324,"Clear my little hand desk, will you, and give me my pen and the notepaper. Im going to write a letter."
325,"Thats the one you met abroad, in the West Indies, isnt it? You showed me his photo in your album."
326,"Not feeling bad, are you? Wanting to write to a clergyman and all that?"
327,and I am anxious to get busy on something. Its just possible Miss Prescott might help.
328,"Ive started doing something. Not that I hope much from this, but still it might help."
329,"but like you I heard from a friend that they had seen a notice of her remarriage. Her name now is, I believe, Mrs. Alderson or Anderson. Her address is Winslow Lodge, near Alton, Hants. My brother sends his best wishes to you. It is sad that we live so far apart. We in the north of England and you south of London. I hope that we may meet on some occasion in the future.

Yours sincerely,

Joan Prescott."
330,"Not so far away from here, really. No. Not so far away. I could—I dont know what would be the best method—possibly one of Inchs taxis. Slightly extravagant, but if anything results from it, it could be charged as expenses quite legitimately. Now do I write to her beforehand or do I leave it to chance? I think it would be better really, to leave it to chance. Poor Esther. She could hardly remember me with any affection or kindliness."
331,"a very nice woman. The kind that would so easily marry a bad lot. In fact, the sort of woman that would marry a murderer if she were ever given half a chance. I still consider,"
332,"No, no, nothing of that kind. I was talking to someone, not anyone I knew very well. Just talking. Then when I looked, I saw it wasnt that person at all I was talking to. It was somebody else. Very odd."
333,"or rather of someone I once knew. Order Inch for me, will you? To come here about half past eleven."
334,"Endeavouring to meet someone by accident and make it seem purely natural,"
335,"Not really very easy, but I hope that I can manage it."
336,"Ring up this number, will you, Cherry? Ask if Mrs. Anderson is at home. If Mrs. Anderson answers or if she is going to come to the telephone, say a Mr. Broadribb wants to speak to her. You,"
337,"are Mr. Broadribbs secretary. If shes out, find out what time she will be in."
338,The things you think of! Why all this? Why do you want me to do it?
339,Sometimes one remembers a voice even if one hasnt heard it for over a year.
340,"Well, Mrs. Whats-a-name wont have heard mine at any time, will she?"
341,Fancy her turning up. I thought shed died a long time ago.
342,Yes. I must try and remember that. And your husband?
343,"Oh, much better, my dear. In these days men age so much quicker than women. I know it used not to be said so, but actually its true. I mean, they get more things the matter with them. I think, perhaps, they worry and work too much. And then they get high blood pressure or low blood pressure or sometimes a little heart trouble. Theyre rather prone to gastric ulcers, too. I dont think we worry so much, you know. I think were a tougher sex."
344,"Well, of course, I am rather older now. And one has so many ailments. I mean, not desperate ones, nothing of that kind, but I mean one has always some kind of rheumatism or some kind of ache and pain somewhere. Ones feet are not what one would like feet to be. And theres usually ones back or a shoulder or painful hands. Oh, dear, one shouldnt talk about these things. What a very nice house you have."
345,"I expect you saw the notice of Mr. Rafiels death,"
346,"Yes. Yes, indeed I did. It was about a month ago now, wasnt it? I was so sorry. Very distressed really, although, well, I suppose one knew—he almost admitted it himself, didnt he? He hinted several times that it wouldnt be very long. I think he was quite a brave man about it all, dont you?"
347,"He told me, you know, when I first worked for him, that he was going to give me a very good salary but that I would have to save out of it because I neednt expect to have anything more from him. Well, I certainly didnt expect to have anything more from him. He was very much a man of his word, wasnt he? But apparently he changed his mind."
348,"Yes. I am very glad of that. I thought perhaps—not that he, of course, said anything—but I wondered."
349,"I think he wanted it to be a surprise to you. I think he was perhaps that kind of man,"
350,"Did he leave anything to—oh, what was his name?—the man attendant, the nurse-attendant?"
351,"No. No, I dont think Ive met him once since the time out in the islands. He didnt stay with Mr. Rafiel after they got back to England. I think he went to Lord somebody who lives in Jersey or Guernsey."
352,"No, there was really only one thing that everyone did know about him."
353,"Thats what you mean, isnt it? When you know that someone is very rich, somehow, well, you dont ask anymore. I mean you dont ask to know anymore. You say He is very rich or you say He is enormously rich, and your voice just goes down a little because its so impressive, isnt it, when you meet someone who is immensely rich."
354,"He lost his wife many years ago. Quite soon after they were married, I believe. I believe she was much younger than he was—I think she died of cancer. Very sad."
355,"He was the kind of man who would always decide to cut his losses. If his son turned out to be unsatisfactory, a burden instead of a blessing, I think he would just shrug the whole thing off. Do what was necessary perhaps in the way of sending him money for support, but never thinking of him again."
356,"If you remember, he was a man who never said anything much about personal feelings or his own life."
357,"I just wondered because things do worry people more when they are—I wont say getting old—because he really wasnt old, but I mean things worry you more when you are laid up and cant do as much as you did and have to take things easy. Then worries just come into your mind and make themselves felt."
358,"It made a bit of drama for him, I think."
359,"Do you think—I have often wondered—do you think that Mr. Rafiel had any particular interest in criminology, the study of it, I mean? He—well, I dont know…."
360,"A really clever swindle of a criminal kind might have interested him, nothing else—"
361,"I—I shouldnt have talked about distressing matters that are fortunately past. And I must be getting on my way,"
362,"I thought this might have been something to do with her or something she knew about,"
363,"I think Im wrong. No. I dont think shes concerned in this business, whatever it is, in any way. Oh dear, I feel Mr. Rafiel expected me to be much cleverer than I am being. I think he expected me to put things together—but what things? And what do I do next, I wonder?"
364,What qualities have I got that could be useful to anyone for anything?
365,One of these travel tours? You mean a package tour abroad?
366,"Do you think its all right to do that at your age? These things can be very tiring, you know. You have to walk miles sometimes."
367,and I have always heard that in these tours they are careful to provide restful intervals for such people who are not particularly strong.
368,"We dont want you falling down with a heart attack, even if you are looking at a particularly sumptuous fountain or something. Youre a bit old, you know, to do this sort of thing. Excuse me saying it, it sounds rude, but I dont like to think of you passing out because youve done too much or anything like that."
369,"Oh yes, I ought to have explained perhaps better in the letter we sent you. Mr. Rafiel has paid all expenses."
370,"Oh yes, but this was arranged before his death. He mentioned that he was in ill health but wanted to provide a treat for a very old friend of his who had not had the opportunity of travelling as much as she could have wished."
371,"she really radiates integrity. If she had committed a murder, it would be a very popular murder. Perhaps for some noble reason or for some reason that she thought noble?"
372,shes someone and she might—she just might be a person Mr. Rafiel wanted me to meet for some reason.
373,had a most nerve-racking experience only a few years ago. A dead body on their library floor one morning.
374,The most tiring thing in the world. Especially if you have to listen to an exhaustive lecture in each room.
375,"Of course, all that we were told is very interesting,"
376,somewhere about 1800 or 1798. He died young. A pity. He had great genius.
377,I suppose I cant help feeling that early death means missing things.
378,"having spent nearly all my life amongst the young, look at life as a period in time complete in itself. What did T. S. Eliot say: The moment of the rose and the moment of the yew tree are of equal duration."
379,I see what you mean … A life of whatever length is a complete experience. But dont you—
380,—ever feel that a life could be incomplete because it has been cut unduly short?
381,How beautiful peonies are. That long border of them—so proud and yet so beautifully fragile.
382,Did you come on this trip to see the houses or to see gardens?
383,"I shall enjoy the gardens most, though, but the houses—they will be a new experience for me. Their variety and their history, and the beautiful old furniture and the pictures."
384,No. This is not for me exactly a sightseeing tour.
385,"You wonder why I am here, what my motive is, my reason. Well, why dont you make a guess?"
386,"It would interest me. Yes, really interest me. Make a guess."
387,That describes it very well. Yes. I am on a pilgrimage.
388,"The friend who sent me on this tour and paid all my expenses, is now dead. He was a Mr. Rafiel, a very rich man. Did you by any chance know him?"
389,"Jason Rafiel? I know him by name, of course. I never knew him personally, or met him. He gave a large endowment once to an educational project in which I was interested. I was very grateful. As you say, he was a very wealthy man. I saw the notice of his death in the papers a few weeks ago. So he was an old friend of yours?"
390,"I had met him just over a year ago abroad. In the West Indies. I never knew much about him. His life or his family or any personal friends that he had. He was a great financier but otherwise, or so people always said, he was a man who was very reserved about himself. Did you know his family or anyone …?"
391,"I knew a girl once … A girl who had been a pupil of mine at Fallowfield, my school. She was no actual relation to Mr. Rafiel, but she was at one time engaged to marry Mr. Rafiels son."
392,One might hope to say—like to say—because she had too much sense. He was not the type of a young man one would want anyone one was fond of to marry. She was a very lovely girl and a very sweet girl. I dont know why she didnt marry him. Nobody has ever told me.
393,"One of the most frightening words there is in the world,"
394,"You know, I am quite sure we have met before. I have been wondering and wondering about it—Im not as good as I was at remembering faces, but Im sure I have met you somewhere."
395,"I have been to Hastings—I have been to Eastbourne, too."
396,is always worth noticing. You can throw it away later if it is only a coincidence.
397,"My name is Mrs. Glynne. Lavinia Glynne. I and my two sisters live near here and—well, we heard you were coming, you see—"
398,"Yes. A very old friend of ours wrote to us—oh, quite some time ago, it must have been three weeks ago, but he asked us to make a note of this date. The date of the Famous Houses and Gardens Tour. He said that a great friend of his—or a relation, Im not quite sure which—would be on that tour."
399,I do hope you will be quite comfortable here. Can I help you to unpack? We have a very nice woman who comes in but she is only here in the morning. But shell help you with anything.
400,"I thought Id show you the way downstairs again. Its rather a rambling house, you know. There are two staircases and it does make it a little difficult. Sometimes people lose their way."
401,I hope then you will come downstairs and we will have a glass of sherry before lunch.
402,I dont know whether you like sitting rather high? So many people do.
403,"and he was killed in the war. We are really the last of the family, except for some very distant cousins."
404,"Yes, I believe so. One could wish, you know, it was not quite so large and rambling."
405,"Mr. Rafiel, I suppose, was an old friend of yours?"
406,"I met him first when I was on a cruise to the West Indies. He was out there for his health, I imagine."
407,"Very sad indeed. I really admired his fortitude. He seemed to manage to do so much work. Every day, you know, he dictated to his secretary and was continually sending off cables. He did not seem to give in at all kindly to being an invalid."
408,"He was a busy man, of course. He always remembered us at Christmas very kindly."
409,"I live in the country. A very small place halfway between Loomouth and Market Basing. About twenty-five miles from London. It used to be a very pretty old-world village but of course like everything else, it is becoming what they call developed nowadays."
410,"He used to entertain there, I think, sometimes. Business friends, mostly you know, or people from abroad. I dont think any of us ever visited him there. He nearly always entertained us in London on the rare occasions when we happened to meet."
411,to suggest to you that you should invite me here during the course of this tour. Very thoughtful. One wouldnt really have expected a busy man such as he must have been to have had such kindly thoughts.
412,"So much walking and standing about. Ones feet get very tired. I suppose really I ought not to take these expeditions, but it is such a temptation to see beautiful buildings and fine rooms and furniture. All these things. And of course some splendid pictures."
413,specially the gardens. From the description in the prospectus I am really looking forward very much to seeing some of the really finely kept gardens of the historic houses we have still to visit.
414,"but of course one would never dream of doing anything of that kind nowadays, would one? Rather too noisome, I am afraid. We have a few floribunda roses near the house. I really think floribundas are such a great answer to difficulties."
415,"I dont know what one would do without the younger generation,"
416,I—I suppose so. I dont really know. I—we havent—any young relations.
417,"Its a nice day, it is. I see youve got your curtains drawn back already. Youve slept well then?"
418,"Well, its a lovely day, it is. Theyll have it nice for going to the Bonaventure Rocks. Its just as well youre not doing it. Its cruel hard on the legs, it is."
419,So kind of Miss Bradbury-Scott and Mrs. Glynne to issue this invitation.
420,They never did much to the house—couldnt afford it—and they let the garden go as well—
421,"And such nice ladies as they all are, too—Miss Anthea is the scatty one, but Miss Clotilde went to university and is very brainy—she talks three languages—and Mrs. Glynne, shes a very nice lady indeed. I thought when she came to join them as things might go better. But you never know, do you, what the future holds? I feel sometimes, as though there was a doom on this house."
422,"There seem to be a lot of Princes and Broads buried here,"
423,"Ah yes, thereve always been Princes here. Used to own quite a bit of land once. There have been Broads a good many years, too."
424,"Ah, thatll be little Melanie that was. Mellie, we called her. Yes, it was a sad death. Run over, she was. Ran out into the street, went to get sweets at the sweet shop. Happens a lot nowadays with cars going through at the pace they do."
425,"that there are so many deaths all the time. And one doesnt really notice it until one looks at the inscriptions in the churchyard. Sickness, old age, children run over, sometimes even more dreadful things. Young girls killed. Crimes, I mean."
426,"Mrs. Glynne and her two sisters have been very kind,"
427,Not so long as that. Twenty years maybe. Belonged to old Colonel Bradbury-Scott. The Old Manor House did. Close on seventy he was when he died.
428,"We wondered, you know. I thought you must have gone out for a walk somewhere and I did so hope you wouldnt overtire yourself. If I had known you had come downstairs and gone out, I would have come with you to show anything there is to show. Not that there is very much."
429,"The churchyard, you know, and the church. Im always very interested in churches. Sometimes there are very curious epitaphs. Things like that. I make quite a collection of them. I suppose the church here was restored in Victorian times?"
430,"I have felt of late that I should spend more time here, perhaps. Ive been a little worried about my sisters."
431,"One is rather worried nowadays, especially as there is not really anyone competent whom one can employ to look after people as they become rather feebler or have certain ailments. So much rheumatism and arthritis about. One is always so afraid of people falling down in the bath or an accident coming down stairs. Something of that kind."
432,I dont really think there is much to worry Anthea.
433,"No, no, not that so much but—oh, she worries so much about the garden. She remembers the garden as it used to be, and shes very anxious, you know, to—well, to spend money in putting things right again. Clotilde has had to tell her that really one cant afford that nowadays. But she keeps talking of the hothouses, the peaches that used to be there. The grapes—and all that."
434,"Fancy your remembering that. Yes. Yes, its one of the things one does remember. Such a charming smell, heliotrope. And such a nice name for it, Cherry Pie. One always remembers that. And the grapevine. The little, small, early sweet grapes. Ah well, one must not remember the past too much."
435,"Yes. Yes, Anthea would like to have a big well kept herbaceous border again. Really not feasible now. It is as much as one can do to get local people who will come and mow the lawns every fortnight. Every year one seems to employ a different firm. And Anthea would like pampas grass planted again. And the Mrs. Simpkin pinks. White, you know. All along the stone edge border. And a fig tree that grew just outside the greenhouse. She remembers all these and talks about them."
436,"Well, yes. Arguments, you see, hardly appeal in any way. Clotilde, of course, is very downright about things. She just refuses point-blank and says she doesnt want to hear another word about it."
437,"to know how to take things. Whether one should be firm. Rather authoritative. Perhaps, even, well, just a little—a little fierce, you know, or whether one should be sympathetic. Listen to things and perhaps hold out hopes which one knows are not justified. Yes, its difficult."
438,"I shall have to go rather early tomorrow morning. I think,"
439,"I was making enquiries at the Golden Boar where I understand the coach party assembles tomorrow morning. They are making quite an early start. Nine oclock, I understand."
440,"Well, you must rest this afternoon, so as to be fresh for tomorrow,"
441,"Victorian glass of a most hideous kind, I think myself. No expense spared. Im afraid my uncle was partly to blame. He was very pleased with those rather crude reds and blues."
442,I am sorry. I am most terribly sorry. Who was it who was hurt?
443,"Oh dear, I am sorry. I talked to her a good deal. I sat in the next seat to her on the coach. She is, I believe, a retired schoolmistress, a very well known one."
444,"I know her quite well. She was Headmistress of Fallowfield, quite a famous school. Id no idea she was on this tour. She retired as Headmistress, I think a year or two ago, and there is a new, rather young Headmistress there now with rather advanced progressive ideas. But Miss Temple is not very old, really, shes about sixty, I should think, and very active, fond of climbing and walking and all the rest of it. This really seems most unfortunate. I hope shes not badly hurt. I havent heard any details yet."
445,I will come down at once and see Mr. Price.
446,"I thought Id come along myself and—well, break it to you about the accident. I expect Miss Bradbury-Scott has told you. Its Miss Temple. You know. The school dame. I dont know quite what she was doing or what happened, but some stones, or rather boulders, rolled down from above. Its rather a precipitous slope and it knocked her out and they had to take her off to hospital with concussion last night. I gather shes rather bad. Anyway, the tour for today is cancelled and we are stopping on here tonight."
447,… although of course I expect it would be nicer for you to be with the others and to—
448,"I shall know then what the plans are and what to do about things, and perhaps I could be of help in some way. One never knows. So thank you again very much. It will not be difficult, I expect, to get a room at the Golden Boar."
449,"Thatll be all right. Several rooms have been vacated today, They wont be full at all. Mrs. Sandbourne, I think, has booked for all the party to stay there tonight, and tomorrow we shall see—well, we shall see how this all goes on."
450,that it would be pleasant to sit outside the hotel. There is a small terrace giving on the street. If I might persuade you?
451,"For myself, I would prefer to wait somewhere peacefully for the return of Mrs. Sandbourne. It is important, I think, that we should know exactly what we are in for."
452,"I did a certain amount of walking round the town yesterday and I dont feel any necessity to do so again today. Id rather wait here in case there is anything I can do to help. Not that I suppose there is, but one never knows."
453,"that you would be travelling on this tour, that he had in fact arranged for you to be travelling on this tour."
454,Very kind indeed. I was most surprised when I found hed booked me. Such a treat. Which I could not have afforded for myself.
455,"It is sad that it has been interrupted in this fashion,"
456,Very sad indeed. When I am sure we were all enjoying ourselves so much.
457,"spoke to me about you at some length, Miss Marple. He suggested that I should be on this tour with you. I should in due course almost certainly make your acquaintance, since members in a tour inevitably do make each others acquaintance, though it usually takes a day or two for them to split up, as it were, into possible groupings led by similar tastes or interests. And he further suggested to me that I should, shall we say, keep an eye on you."
458,I think reasons of protection. He wanted to be quite sure that nothing should happen to you.
459,"at least I think so. Content at present to be a beast of burden to an autocratic aunt, but I have no doubt will reach the age of rebellion fairly soon."
460,What did you mean by what you said just now?
461,"That is a question which, perhaps, owing to what has happened, we shall have to discuss."
462,No. You were absent from the scene. You were—shall I put it this way—were you just possibly on duty elsewhere?
463,You are being careful. You are quite right to be careful.
464,"I should not put it exactly like that, but I have made a point of being always ready to disbelieve as well as believe anything that is told to me."
465,"Well, it was my part, or at any rate to begin with, to observe you, to watch what you were doing, to be near at hand in case there was any possibility of—well, we might call it roughly—dirty work of any kind. But things are slightly altered now. You must make up your mind if I am your enemy or your ally."
466,"You put it very clearly but you have not given me any information about yourself yet on which to judge. You were a friend, I presume, of the late Mr. Rafiel?"
467,"I was not a friend of Mr. Rafiel. I had met him once or twice. Once on a committee of a hospital, once at some other public event. I knew about him. He, I gather, also knew about me. If I say to you, Miss Marple, that I am a man of some eminence in my own profession, you may think me a man of bounding conceit."
468,"I should say, if you say that about yourself, that you are probably speaking the truth. You are, perhaps, a medical man."
469,"I am hoping perhaps, from what you are saying now, that you will be able to explain to me certain things which Mr. Rafiel did not see fit to explain to me. He asked me to embark upon a certain project but he gave me no useful information on which to work. He left me to accept it and proceed, as it were, completely in the dark. It seemed to me extremely foolish of him to treat the matter in that way."
470,"You may not believe it, but my answer to that is, Not really."
471,I know that that was where Mr. Rafiel met you and where—shall I say—you two collaborated.
472,"Mr. Rafiel was a very shrewd and astute man, a good judge of people. He thought that you, too, were a good judge of people."
473,"I would not set myself up as a good judge of people,"
474,"I would only say that certain people remind me of certain other people that I have known, and that therefore I can presuppose a certain likeness between the way they would act. If you think I know all about what I am supposed to be doing here, you are wrong."
475,"we seem to have settled here in a particularly suitable spot for discussion of certain matters. We do not appear to be overlooked, we cannot easily be overheard, we are not near a window or a door and there is no balcony or window overhead. In fact, we can talk."
476,I am stressing the fact that I am myself completely in the dark as to what I am doing or supposed to be doing. I dont know why Mr. Rafiel wanted it that way.
477,So you are not going to tell me anything either?
478,I agree with you. We must do away with some of these limits. I am going to tell you certain facts that will make certain things fairly clear to you. You in turn may be able to tell me certain facts.
479,"One or two rather peculiar indications perhaps, but indications are not facts."
480,"Well, what I think I see is that you are talking of Mr. Rafiels son."
481,You are quite right. I am talking of Mr. Rafiels son. What do you know about him?
482,"I only heard—and that was yesterday—that Mr. Rafiel had a delinquent, or unsatisfactory, if we like to put it mildly, son. A son with a criminal record. I know very little about him. Was he Mr. Rafiels only son?"
483,"He lured a girl away from her home. It was some time before her body was found. She had been strangled. And afterwards her face and head had been disfigured by some heavy stones or rocks, presumably to prevent her identity being made known."
484,"I dont like that sort of thing. I never have. If you expect me to feel sympathy, regret, urge an unhappy childhood, blame bad environment; if you expect me in fact to weep over him, this young murderer of yours, I do not feel inclined so to do. I do not like evil beings who do evil things."
485,"Its common knowledge nowadays, though naturally I have no exact chemical or technical knowledge."
486,"Yes, I call that very interesting. After all, your friend—I mean your Governor—was a man of experience, a man who loved justice. He was a man whom youd be willing to listen to. Presumably then, you did listen to him."
487,"Ah, you want to know that. So did I. He was, I think, extremely honest with me even if—"
488,There was nothing of that kind to find. I asked him to tell me a little about you. He did not however consent to do so. He told me you were elderly. He told me that you were a person who knew about people. He told me one other thing.
489,"I have some natural curiosity, you know. I really cant think of any other advantage I conceivably could have. I am slightly deaf. My eyesight is not quite as good as it used to be. I cannot really think that I have any advantages beyond the fact that I may, I suppose, seem rather foolish and simple, and am in fact, what used to be called in rather earlier days an old pussy. I am an old pussy. Is that the sort of thing he said?"
